run_id,N_params_B,D_tokens_B,C_FLOPs_1e21,steps,batch_tokens_M,lr,wd,precision,gpu_days,step_time_ms,train_loss,val_loss,ppl,grad_norm_avg
478,1.040867,10.486,0.0655,5000,2.1,0.000243,0.058,fp16,2.4,385.6,2.5683,2.6816,14.61,0.738
479,1.040867,12.583,0.0786,6000,2.1,0.000243,0.097,fp16,2.9,385.6,2.537,2.6501,14.16,1.682
480,1.040867,14.68,0.0917,7000,2.1,0.000243,0.055,bf16,3.4,385.6,2.4219,2.6239,13.79,1.348
481,1.040867,16.777,0.1048,8000,2.1,0.000243,0.074,bf16,3.9,385.6,2.5487,2.6023,13.49,0.873
482,1.040867,18.874,0.1179,9000,2.1,0.000243,0.057,bf16,4.4,385.6,2.4712,2.5839,13.25,1.162
483,1.040867,20.972,0.131,10000,2.1,0.000243,0.096,bf16,4.9,385.6,2.4417,2.5679,13.04,1.162
484,1.040867,23.069,0.1441,11000,2.1,0.000243,0.018,bf16,5.3,385.6,2.4617,2.5543,12.86,0.846
485,1.040867,25.166,0.1572,12000,2.1,0.000243,0.083,bf16,5.8,385.6,2.4881,2.5417,12.7,0.737
486,1.040867,27.263,0.1703,13000,2.1,0.000243,0.061,bf16,6.3,385.6,2.3582,2.5305,12.56,0.866
487,1.040867,29.36,0.1834,14000,2.1,0.000243,0.057,bf16,6.8,385.6,2.349,2.5205,12.44,0.788
488,1.040867,31.457,0.1965,15000,2.1,0.000243,0.032,bf16,7.3,385.6,2.3716,2.5113,12.32,1.108
489,1.040867,33.554,0.2096,16000,2.1,0.000243,0.075,bf16,7.8,385.6,2.4259,2.5032,12.22,1.439
490,1.040867,35.652,0.2227,17000,2.1,0.000243,0.072,bf16,8.3,385.6,2.4098,2.4953,12.13,1.229
491,1.040867,37.749,0.2358,18000,2.1,0.000243,0.034,fp16,8.7,385.6,2.4325,2.4879,12.04,1.301
492,1.040867,39.846,0.2488,19000,2.1,0.000243,0.085,bf16,9.2,385.6,2.2911,2.4814,11.96,1.082
493,1.040867,41.943,0.2619,20000,2.1,0.000243,0.066,bf16,9.7,385.6,2.3866,2.4749,11.88,1.422
494,1.040867,44.04,0.275,21000,2.1,0.000243,0.023,bf16,10.2,385.6,2.407,2.4688,11.81,0.852
495,1.040867,46.137,0.2881,22000,2.1,0.000243,0.094,fp16,10.7,385.6,2.3888,2.4636,11.75,1.173
496,1.040867,48.234,0.3012,23000,2.1,0.000243,0.066,bf16,11.2,385.6,2.3307,2.4582,11.68,0.519
497,1.040867,50.332,0.3143,24000,2.1,0.000243,0.075,bf16,11.7,385.6,2.3107,2.453,11.62,13.117
498,1.040867,52.429,0.3274,25000,2.1,0.000243,0.018,fp16,12.1,385.6,2.3543,2.4485,11.57,0.555
499,1.040867,54.526,0.3405,26000,2.1,0.000243,0.095,bf16,12.6,385.6,2.333,2.4439,11.52,1.0
500,1.040867,56.623,0.3536,27000,2.1,0.000243,0.014,fp16,13.1,385.6,2.2965,2.4396,11.47,1.276
501,1.040867,58.72,0.3667,28000,2.1,0.000243,0.088,fp16,13.6,385.6,2.3025,2.4358,11.43,0.948
502,1.040867,60.817,0.3798,29000,2.1,0.000243,0.067,fp16,14.1,385.6,2.288,2.4321,11.38,1.438
503,1.040867,62.915,0.3929,30000,2.1,0.000243,0.026,bf16,14.6,385.6,2.2374,2.4279,11.34,0.694
504,1.040867,65.012,0.406,31000,2.1,0.000243,0.051,fp16,15.1,385.6,2.2636,2.4246,11.3,1.149
505,1.040867,67.109,0.4191,32000,2.1,0.000243,0.048,bf16,15.5,385.6,2.252,2.4211,11.26,1.316
506,1.040867,69.206,0.4322,33000,2.1,0.000243,0.063,bf16,16.0,385.6,2.2498,2.4178,11.22,0.961
507,1.040867,71.303,0.4453,34000,2.1,0.000243,0.035,bf16,16.5,385.6,2.3336,2.4146,11.19,1.095
508,1.040867,73.4,0.4584,35000,2.1,0.000243,0.015,bf16,17.0,385.6,2.2856,2.4116,11.15,1.235
509,1.040867,75.497,0.4715,36000,2.1,0.000243,0.086,bf16,17.5,385.6,2.3333,2.4088,11.12,0.828
510,1.040867,77.595,0.4846,37000,2.1,0.000243,0.012,fp16,18.0,385.6,2.2176,2.4058,11.09,1.72
511,1.040867,79.692,0.4977,38000,2.1,0.000243,0.028,fp16,18.5,385.6,2.2499,2.4032,11.06,13.366
512,1.040867,81.789,0.5108,39000,2.1,0.000243,0.033,fp16,18.9,385.6,2.2464,2.4006,11.03,0.786
513,1.040867,83.886,0.5239,40000,2.1,0.000243,0.025,bf16,19.4,385.6,2.346,2.398,11.0,1.343
514,1.040867,85.983,0.537,41000,2.1,0.000243,0.063,bf16,19.9,385.6,2.2268,2.3954,10.97,0.742
515,1.040867,88.08,0.5501,42000,2.1,0.000243,0.046,bf16,20.4,385.6,2.3208,2.3931,10.95,0.58
516,1.040867,90.178,0.5632,43000,2.1,0.000243,0.029,fp16,20.9,385.6,2.3058,2.3909,10.92,1.083
517,1.040867,92.275,0.5763,44000,2.1,0.000243,0.053,fp16,21.4,385.6,2.2512,2.3886,10.9,1.232
518,1.040867,94.372,0.5894,45000,2.1,0.000243,0.023,fp16,21.9,385.6,2.2364,2.3863,10.87,1.052
519,1.040867,96.469,0.6025,46000,2.1,0.000243,0.012,bf16,22.3,385.6,2.3027,2.3842,10.85,8.891
520,1.040867,98.566,0.6156,47000,2.1,0.000243,0.027,fp16,22.8,385.6,2.1934,2.3822,10.83,1.034
521,1.040867,100.663,0.6287,48000,2.1,0.000243,0.063,fp16,23.3,385.6,2.2333,2.38,10.8,0.85
522,1.040867,102.76,0.6418,49000,2.1,0.000243,0.064,bf16,23.8,385.6,2.2604,2.3782,10.79,0.6
523,1.040867,104.858,0.6549,50000,2.1,0.000243,0.016,bf16,24.3,385.6,2.3196,2.3762,10.76,0.645
524,1.040867,106.955,0.668,51000,2.1,0.000243,0.045,bf16,24.8,385.6,2.1915,2.3745,10.75,1.034
525,1.040867,109.052,0.6811,52000,2.1,0.000243,0.08,bf16,25.3,385.6,2.3022,2.3725,10.72,0.556
526,1.040867,111.149,0.6941,53000,2.1,0.000243,0.017,bf16,25.8,385.6,2.235,2.3706,10.7,1.411
527,1.040867,113.246,0.7072,54000,2.1,0.000243,0.055,fp16,26.2,385.6,2.2499,2.3689,10.69,0.916
528,1.040867,115.343,0.7203,55000,2.1,0.000243,0.019,bf16,26.7,385.6,2.3047,2.3674,10.67,1.046
529,1.040867,117.441,0.7334,56000,2.1,0.000243,0.04,fp16,27.2,385.6,2.2849,2.3658,10.65,0.852
530,1.040867,119.538,0.7465,57000,2.1,0.000243,0.034,bf16,27.7,385.6,2.2632,2.364,10.63,0.862
531,1.040867,121.635,0.7596,58000,2.1,0.000243,0.064,bf16,28.2,385.6,2.1877,2.3626,10.62,0.731
532,1.040867,123.732,0.7727,59000,2.1,0.000243,0.03,fp16,28.7,385.6,2.2282,2.3608,10.6,1.277
533,1.040867,125.829,0.7858,60000,2.1,0.000243,0.056,bf16,29.2,385.6,2.2067,2.3595,10.59,9.885
534,1.040867,127.926,0.7989,61000,2.1,0.000243,0.088,bf16,29.6,385.6,2.2892,2.3579,10.57,1.224
535,1.040867,130.023,0.812,62000,2.1,0.000243,0.022,bf16,30.1,385.6,2.19,2.3565,10.55,0.919
536,1.040867,132.121,0.8251,63000,2.1,0.000243,0.09,bf16,30.6,385.6,2.3053,2.3552,10.54,0.853
537,1.040867,134.218,0.8382,64000,2.1,0.000243,0.068,bf16,31.1,385.6,2.301,2.3537,10.52,1.295
538,1.040867,136.315,0.8513,65000,2.1,0.000243,0.067,fp16,31.6,385.6,2.2081,2.3524,10.51,1.214
539,1.040867,138.412,0.8644,66000,2.1,0.000243,0.082,fp16,32.1,385.6,2.2902,2.3512,10.5,0.705
540,1.040867,140.509,0.8775,67000,2.1,0.000243,0.069,fp16,32.6,385.6,2.1987,2.3497,10.48,1.141
541,1.040867,142.606,0.8906,68000,2.1,0.000243,0.056,bf16,33.0,385.6,2.228,2.3485,10.47,1.43
542,1.040867,144.703,0.9037,69000,2.1,0.000243,0.044,bf16,33.5,385.6,2.1985,2.3471,10.46,1.54
543,1.040867,146.801,0.9168,70000,2.1,0.000243,0.025,bf16,34.0,385.6,2.2386,2.346,10.44,0.537
544,1.040867,148.898,0.9299,71000,2.1,0.000243,0.068,fp16,34.5,385.6,2.2884,2.3449,10.43,0.802
545,1.040867,150.995,0.943,72000,2.1,0.000243,0.048,bf16,35.0,385.6,2.2755,2.3433,10.42,1.155
546,1.040867,153.092,0.9561,73000,2.1,0.000243,0.032,bf16,35.5,385.6,2.2375,2.3423,10.41,1.406
547,1.040867,155.189,0.9692,74000,2.1,0.000243,0.042,bf16,36.0,385.6,2.2702,2.3413,10.39,0.985
548,1.040867,157.286,0.9823,75000,2.1,0.000243,0.029,bf16,36.4,385.6,2.2215,2.3401,10.38,1.161
549,1.040867,159.384,0.9954,76000,2.1,0.000243,0.081,fp16,36.9,385.6,2.2581,2.339,10.37,1.198
550,1.040867,161.481,1.0085,77000,2.1,0.000243,0.018,bf16,37.4,385.6,2.2604,2.3378,10.36,1.756
551,1.040867,163.578,1.0216,78000,2.1,0.000243,0.079,fp16,37.9,385.6,2.1779,2.3368,10.35,0.887
552,1.040867,165.675,1.0347,79000,2.1,0.000243,0.057,bf16,38.4,385.6,2.1728,2.3357,10.34,1.33
553,1.040867,167.772,1.0478,80000,2.1,0.000243,0.019,bf16,38.9,385.6,2.2376,2.3348,10.33,1.137
554,1.040867,169.869,1.0609,81000,2.1,0.000243,0.024,bf16,39.4,385.6,2.1518,2.3337,10.32,1.653
555,1.040867,171.966,1.074,82000,2.1,0.000243,0.018,fp16,39.8,385.6,2.2212,2.3327,10.31,1.029
556,1.040867,174.064,1.0871,83000,2.1,0.000243,0.061,bf16,40.3,385.6,2.2657,2.3316,10.29,1.277
557,1.040867,176.161,1.1002,84000,2.1,0.000243,0.085,bf16,40.8,385.6,2.1852,2.3306,10.28,0.714
558,1.040867,178.258,1.1133,85000,2.1,0.000243,0.04,fp16,41.3,385.6,2.1715,2.3297,10.27,0.846
559,1.040867,180.355,1.1264,86000,2.1,0.000243,0.016,fp16,41.8,385.6,2.2517,2.3288,10.27,1.279
560,1.040867,182.452,1.1394,87000,2.1,0.000243,0.071,fp16,42.3,385.6,2.1768,2.3278,10.26,0.886
561,1.040867,184.549,1.1525,88000,2.1,0.000243,0.084,fp16,42.8,385.6,2.237,2.3269,10.25,1.129
562,1.040867,186.647,1.1656,89000,2.1,0.000243,0.01,fp16,43.2,385.6,2.1956,2.3262,10.24,0.996
563,1.040867,188.744,1.1787,90000,2.1,0.000243,0.074,bf16,43.7,385.6,2.1594,2.3252,10.23,0.925
564,1.040867,190.841,1.1918,91000,2.1,0.000243,0.027,bf16,44.2,385.6,2.1866,2.3242,10.22,11.357
565,1.040867,192.938,1.2049,92000,2.1,0.000243,0.079,bf16,44.7,385.6,2.2683,2.3235,10.21,0.957
566,1.040867,195.035,1.218,93000,2.1,0.000243,0.094,bf16,45.2,385.6,2.1557,2.3225,10.2,1.036
567,1.040867,197.132,1.2311,94000,2.1,0.000243,0.039,bf16,45.7,385.6,2.2592,2.3215,10.19,1.174
568,1.040867,199.229,1.2442,95000,2.1,0.000243,0.044,bf16,46.2,385.6,2.2627,2.3207,10.18,1.501
569,1.040867,201.327,1.2573,96000,2.1,0.000243,0.091,fp16,46.6,385.6,2.2601,2.3198,10.17,1.203
570,1.040867,203.424,1.2704,97000,2.1,0.000243,0.06,bf16,47.1,385.6,2.1924,2.3191,10.17,1.115
571,1.040867,205.521,1.2835,98000,2.1,0.000243,0.039,bf16,47.6,385.6,2.2059,2.3184,10.16,0.723
572,1.040867,207.618,1.2966,99000,2.1,0.000243,0.011,bf16,48.1,385.6,2.1975,2.3178,10.15,1.0
573,1.040867,209.715,1.3097,100000,2.1,0.000243,0.063,bf16,48.6,385.6,2.2343,2.3168,10.14,0.582
574,1.040867,211.812,1.3228,101000,2.1,0.000243,0.1,bf16,49.1,385.6,2.2225,2.316,10.14,1.097
575,1.040867,213.91,1.3359,102000,2.1,0.000243,0.059,fp16,49.6,385.6,2.2508,2.3153,10.13,1.429
576,1.040867,216.007,1.349,103000,2.1,0.000243,0.042,bf16,50.0,385.6,2.1724,2.3143,10.12,1.101
577,1.040867,218.104,1.3621,104000,2.1,0.000243,0.023,bf16,50.5,385.6,2.1646,2.3138,10.11,0.913
578,1.040867,220.201,1.3752,105000,2.1,0.000243,0.011,bf16,51.0,385.6,2.1688,2.3131,10.11,1.037
579,1.040867,222.298,1.3883,106000,2.1,0.000243,0.011,fp16,51.5,385.6,2.1967,2.3122,10.1,0.739
580,1.040867,224.395,1.4014,107000,2.1,0.000243,0.032,bf16,52.0,385.6,2.1569,2.3117,10.09,1.24
581,1.040867,226.492,1.4145,108000,2.1,0.000243,0.099,bf16,52.5,385.6,2.1935,2.3109,10.08,0.942
582,1.040867,228.59,1.4276,109000,2.1,0.000243,0.072,fp16,53.0,385.6,2.2416,2.3101,10.08,0.85
583,1.040867,230.687,1.4407,110000,2.1,0.000243,0.03,bf16,53.4,385.6,2.1757,2.3096,10.07,0.866
584,1.040867,232.784,1.4538,111000,2.1,0.000243,0.053,bf16,53.9,385.6,2.1996,2.309,10.06,1.099
585,1.040867,234.881,1.4669,112000,2.1,0.000243,0.029,bf16,54.4,385.6,2.1937,2.3081,10.06,0.897
586,1.040867,236.978,1.48,113000,2.1,0.000243,0.091,bf16,54.9,385.6,2.252,2.3075,10.05,1.281
587,1.040867,239.075,1.4931,114000,2.1,0.000243,0.05,fp16,55.4,385.6,2.147,2.3068,10.04,0.927
588,1.040867,241.172,1.5062,115000,2.1,0.000243,0.029,bf16,55.9,385.6,2.1243,2.3061,10.03,1.219
589,1.040867,243.27,1.5193,116000,2.1,0.000243,0.015,fp16,56.4,385.6,2.1899,2.3056,10.03,0.772
590,1.040867,245.367,1.5324,117000,2.1,0.000243,0.036,bf16,56.8,385.6,2.2284,2.3048,10.02,14.222
591,1.040867,247.464,1.5455,118000,2.1,0.000243,0.055,bf16,57.3,385.6,2.1628,2.3042,10.02,1.215
592,1.040867,249.561,1.5586,119000,2.1,0.000243,0.07,fp16,57.8,385.6,2.1244,2.3036,10.01,0.753
593,1.040867,251.658,1.5717,120000,2.1,0.000243,0.041,bf16,58.3,385.6,2.2103,2.303,10.0,1.15
594,1.040867,253.755,1.5848,121000,2.1,0.000243,0.021,fp16,58.8,385.6,2.2534,2.3024,10.0,1.145
595,1.040867,255.853,1.5979,122000,2.1,0.000243,0.032,bf16,59.3,385.6,2.1592,2.3019,9.99,1.299
596,1.040867,257.95,1.6109,123000,2.1,0.000243,0.09,fp16,59.8,385.6,2.1615,2.3011,9.99,1.325
597,1.040867,260.047,1.624,124000,2.1,0.000243,0.026,fp16,60.2,385.6,2.1967,2.3005,9.98,1.347
598,1.040867,262.144,1.6371,125000,2.1,0.000243,0.055,bf16,60.7,385.6,2.2224,2.2999,9.97,1.496
599,1.040867,264.241,1.6502,126000,2.1,0.000243,0.076,bf16,61.2,385.6,2.1614,2.2994,9.97,0.723
600,1.040867,266.338,1.6633,127000,2.1,0.000243,0.015,fp16,61.7,385.6,2.198,2.2989,9.96,1.126
601,1.040867,268.435,1.6764,128000,2.1,0.000243,0.066,bf16,62.2,385.6,2.2103,2.2983,9.96,0.982
602,1.040867,270.533,1.6895,129000,2.1,0.000243,0.041,fp16,62.7,385.6,2.2428,2.2976,9.95,0.846
603,1.040867,272.63,1.7026,130000,2.1,0.000243,0.064,bf16,63.2,385.6,2.1296,2.2972,9.95,1.54
604,1.040867,274.727,1.7157,131000,2.1,0.000243,0.057,bf16,63.6,385.6,2.221,2.2967,9.94,0.804
605,1.040867,276.824,1.7288,132000,2.1,0.000243,0.07,bf16,64.1,385.6,2.2286,2.2961,9.94,1.324
606,1.040867,278.921,1.7419,133000,2.1,0.000243,0.03,bf16,64.6,385.6,2.2099,2.2957,9.93,0.791
607,1.040867,281.018,1.755,134000,2.1,0.000243,0.014,bf16,65.1,385.6,2.1291,2.2949,9.92,1.64
608,1.040867,283.116,1.7681,135000,2.1,0.000243,0.047,bf16,65.6,385.6,2.209,2.2943,9.92,0.701
609,1.040867,285.213,1.7812,136000,2.1,0.000243,0.08,bf16,66.1,385.6,2.2085,2.2937,9.91,0.675
610,1.040867,287.31,1.7943,137000,2.1,0.000243,0.088,bf16,66.6,385.6,2.1193,2.2935,9.91,0.738
611,1.040867,289.407,1.8074,138000,2.1,0.000243,0.024,fp16,67.0,385.6,2.1905,2.2929,9.9,1.756
612,1.040867,291.504,1.8205,139000,2.1,0.000243,0.039,bf16,67.5,385.6,2.1751,2.2923,9.9,1.027
613,1.040867,293.601,1.8336,140000,2.1,0.000243,0.045,fp16,68.0,385.6,2.2125,2.2919,9.89,0.612
614,1.040867,295.698,1.8467,141000,2.1,0.000243,0.053,fp16,68.5,385.6,2.2093,2.2912,9.89,1.115
615,1.040867,297.796,1.8598,142000,2.1,0.000243,0.018,bf16,69.0,385.6,2.2044,2.2911,9.89,0.958
616,1.040867,299.893,1.8729,143000,2.1,0.000243,0.041,bf16,69.5,385.6,2.2132,2.2904,9.88,0.791
624,1.416184,0.134,0.0011,64,2.09,0.000235,0.056,bf16,0.0,449.8,3.9619,4.1816,65.47,1.172
625,1.416184,0.268,0.0023,128,2.09,0.000235,0.1,bf16,0.1,449.8,3.5643,3.7976,44.6,1.349
626,1.416184,0.537,0.0046,256,2.1,0.000235,0.071,fp16,0.2,449.8,3.2775,3.4805,32.48,0.976
627,1.416184,1.074,0.0091,512,2.1,0.000235,0.045,bf16,0.3,449.8,3.1354,3.22,25.03,0.771
628,1.416184,2.097,0.0178,1000,2.1,0.000235,0.052,bf16,0.7,449.8,2.8084,3.0125,20.34,0.583
629,1.416184,4.194,0.0356,2000,2.1,0.000235,0.06,bf16,1.3,449.8,2.6609,2.8347,17.02,0.992
630,1.416184,6.291,0.0535,3000,2.1,0.000235,0.088,fp16,2.0,449.8,2.6348,2.7458,15.58,0.994
631,1.416184,8.389,0.0713,4000,2.1,0.000235,0.028,bf16,2.6,449.8,2.6267,2.6879,14.7,0.631
632,1.416184,10.486,0.0891,5000,2.1,0.000235,0.078,bf16,3.3,449.8,2.4696,2.6471,14.11,0.861
633,1.416184,12.583,0.1069,6000,2.1,0.000235,0.014,fp16,4.0,449.8,2.5623,2.6148,13.66,11.416
634,1.416184,14.68,0.1247,7000,2.1,0.000235,0.071,bf16,4.6,449.8,2.4588,2.589,13.32,0.86
635,1.416184,16.777,0.1426,8000,2.1,0.000235,0.092,bf16,5.3,449.8,2.4459,2.5674,13.03,1.342
636,1.416184,18.874,0.1604,9000,2.1,0.000235,0.089,bf16,5.9,449.8,2.4119,2.5491,12.8,0.795
637,1.416184,20.972,0.1782,10000,2.1,0.000235,0.022,bf16,6.6,449.8,2.409,2.5336,12.6,0.935
638,1.416184,23.069,0.196,11000,2.1,0.000235,0.043,bf16,7.3,449.8,2.4611,2.5196,12.42,1.754
639,1.416184,25.166,0.2138,12000,2.1,0.000235,0.025,bf16,7.9,449.8,2.3225,2.507,12.27,1.047
640,1.416184,27.263,0.2317,13000,2.1,0.000235,0.035,bf16,8.6,449.8,2.3671,2.4958,12.13,0.998
641,1.416184,29.36,0.2495,14000,2.1,0.000235,0.049,bf16,9.3,449.8,2.3566,2.4859,12.01,0.727
642,1.416184,31.457,0.2673,15000,2.1,0.000235,0.061,bf16,9.9,449.8,2.293,2.4769,11.9,1.117
643,1.416184,33.554,0.2851,16000,2.1,0.000235,0.08,bf16,10.6,449.8,2.343,2.4682,11.8,0.921
644,1.416184,35.652,0.3029,17000,2.1,0.000235,0.099,bf16,11.2,449.8,2.3154,2.4602,11.71,0.489
645,1.416184,37.749,0.3208,18000,2.1,0.000235,0.047,bf16,11.9,449.8,2.29,2.4532,11.63,6.417
646,1.416184,39.846,0.3386,19000,2.1,0.000235,0.095,bf16,12.6,449.8,2.3217,2.4464,11.55,0.983
647,1.416184,41.943,0.3564,20000,2.1,0.000235,0.024,bf16,13.2,449.8,2.2694,2.4398,11.47,0.894
648,1.416184,44.04,0.3742,21000,2.1,0.000235,0.051,fp16,13.9,449.8,2.2506,2.4342,11.41,1.09
649,1.416184,46.137,0.392,22000,2.1,0.000235,0.032,bf16,14.5,449.8,2.2355,2.4287,11.34,1.857
650,1.416184,48.234,0.4098,23000,2.1,0.000235,0.037,bf16,15.2,449.8,2.2426,2.4235,11.29,1.252
651,1.416184,50.332,0.4277,24000,2.1,0.000235,0.097,bf16,15.9,449.8,2.2343,2.4187,11.23,17.89
652,1.416184,52.429,0.4455,25000,2.1,0.000235,0.068,bf16,16.5,449.8,2.3349,2.4139,11.18,1.032
653,1.416184,54.526,0.4633,26000,2.1,0.000235,0.089,fp16,17.2,449.8,2.3035,2.4093,11.13,1.114
654,1.416184,56.623,0.4811,27000,2.1,0.000235,0.062,fp16,17.8,449.8,2.3443,2.4049,11.08,1.554
655,1.416184,58.72,0.4989,28000,2.1,0.000235,0.056,bf16,18.5,449.8,2.3457,2.4013,11.04,0.942
656,1.416184,60.817,0.5168,29000,2.1,0.000235,0.049,bf16,19.2,449.8,2.2617,2.3971,10.99,1.046
657,1.416184,62.915,0.5346,30000,2.1,0.000235,0.021,bf16,19.8,449.8,2.2911,2.3934,10.95,1.527
658,1.416184,65.012,0.5524,31000,2.1,0.000235,0.055,bf16,20.5,449.8,2.2831,2.3898,10.91,1.26
659,1.416184,67.109,0.5702,32000,2.1,0.000235,0.074,fp16,21.2,449.8,2.3127,2.3865,10.87,0.656
660,1.416184,69.206,0.5881,33000,2.1,0.000235,0.09,fp16,21.8,449.8,2.317,2.3831,10.84,0.722
661,1.416184,71.303,0.6059,34000,2.1,0.000235,0.026,fp16,22.5,449.8,2.2766,2.3799,10.8,1.515
662,1.416184,73.4,0.6237,35000,2.1,0.000235,0.052,bf16,23.1,449.8,2.2485,2.3769,10.77,1.765
663,1.416184,75.497,0.6415,36000,2.1,0.000235,0.044,fp16,23.8,449.8,2.3158,2.374,10.74,0.699
664,1.416184,77.595,0.6593,37000,2.1,0.000235,0.062,bf16,24.5,449.8,2.2004,2.3712,10.71,1.298
665,1.416184,79.692,0.6772,38000,2.1,0.000235,0.039,fp16,25.1,449.8,2.1917,2.3684,10.68,1.313
666,1.416184,81.789,0.695,39000,2.1,0.000235,0.031,fp16,25.8,449.8,2.2976,2.3659,10.65,0.626
667,1.416184,83.886,0.7128,40000,2.1,0.000235,0.044,bf16,26.4,449.8,2.2284,2.3633,10.63,0.919
668,1.416184,85.983,0.7306,41000,2.1,0.000235,0.094,bf16,27.1,449.8,2.2756,2.361,10.6,0.599
669,1.416184,88.08,0.7484,42000,2.1,0.000235,0.07,fp16,27.8,449.8,2.304,2.3581,10.57,1.746
670,1.416184,90.178,0.7663,43000,2.1,0.000235,0.055,bf16,28.4,449.8,2.1823,2.3562,10.55,10.531
671,1.416184,92.275,0.7841,44000,2.1,0.000235,0.026,bf16,29.1,449.8,2.2165,2.354,10.53,0.982
672,1.416184,94.372,0.8019,45000,2.1,0.000235,0.099,bf16,29.7,449.8,2.2208,2.3514,10.5,1.375
673,1.416184,96.469,0.8197,46000,2.1,0.000235,0.033,fp16,30.4,449.8,2.2936,2.3495,10.48,0.664
674,1.416184,98.566,0.8375,47000,2.1,0.000235,0.062,bf16,31.1,449.8,2.2986,2.3474,10.46,0.735
675,1.416184,100.663,0.8553,48000,2.1,0.000235,0.032,bf16,31.7,449.8,2.2596,2.3453,10.44,1.221
676,1.416184,102.76,0.8732,49000,2.1,0.000235,0.024,fp16,32.4,449.8,2.2892,2.3434,10.42,0.55
677,1.416184,104.858,0.891,50000,2.1,0.000235,0.065,bf16,33.1,449.8,2.2195,2.3414,10.4,1.0
678,1.416184,106.955,0.9088,51000,2.1,0.000235,0.02,bf16,33.7,449.8,2.1827,2.3399,10.38,9.201
679,1.416184,109.052,0.9266,52000,2.1,0.000235,0.09,bf16,34.4,449.8,2.2006,2.338,10.36,0.923
680,1.416184,111.149,0.9444,53000,2.1,0.000235,0.033,bf16,35.0,449.8,2.2877,2.3362,10.34,1.954
681,1.416184,113.246,0.9623,54000,2.1,0.000235,0.017,fp16,35.7,449.8,2.2346,2.3345,10.32,0.931
682,1.416184,115.343,0.9801,55000,2.1,0.000235,0.021,bf16,36.4,449.8,2.2428,2.3326,10.3,0.807
683,1.416184,117.441,0.9979,56000,2.1,0.000235,0.091,bf16,37.0,449.8,2.1707,2.331,10.29,1.109
684,1.416184,119.538,1.0157,57000,2.1,0.000235,0.02,fp16,37.7,449.8,2.2341,2.3295,10.27,0.596
685,1.416184,121.635,1.0335,58000,2.1,0.000235,0.073,bf16,38.3,449.8,2.1589,2.3277,10.25,1.419
686,1.416184,123.732,1.0514,59000,2.1,0.000235,0.081,bf16,39.0,449.8,2.2357,2.3264,10.24,0.762
687,1.416184,125.829,1.0692,60000,2.1,0.000235,0.024,fp16,39.7,449.8,2.1783,2.3248,10.22,0.839
688,1.416184,127.926,1.087,61000,2.1,0.000235,0.049,bf16,40.3,449.8,2.2273,2.3233,10.21,0.534
689,1.416184,130.023,1.1048,62000,2.1,0.000235,0.057,fp16,41.0,449.8,2.1772,2.3219,10.2,0.624
690,1.416184,132.121,1.1226,63000,2.1,0.000235,0.022,bf16,41.6,449.8,2.2253,2.3205,10.18,0.856
691,1.416184,134.218,1.1405,64000,2.1,0.000235,0.08,bf16,42.3,449.8,2.2235,2.319,10.17,1.05
692,1.416184,136.315,1.1583,65000,2.1,0.000235,0.02,bf16,43.0,449.8,2.236,2.3178,10.15,1.13
693,1.416184,138.412,1.1761,66000,2.1,0.000235,0.066,bf16,43.6,449.8,2.2294,2.3162,10.14,0.808
694,1.416184,140.509,1.1939,67000,2.1,0.000235,0.07,fp16,44.3,449.8,2.2429,2.3151,10.13,1.234
695,1.416184,142.606,1.2117,68000,2.1,0.000235,0.069,fp16,45.0,449.8,2.2629,2.3138,10.11,14.42
696,1.416184,144.703,1.2296,69000,2.1,0.000235,0.075,bf16,45.6,449.8,2.1368,2.3125,10.1,0.995
697,1.416184,146.801,1.2474,70000,2.1,0.000235,0.075,fp16,46.3,449.8,2.1584,2.3113,10.09,1.314
698,1.416184,148.898,1.2652,71000,2.1,0.000235,0.06,bf16,46.9,449.8,2.1681,2.3099,10.07,1.323
699,1.416184,150.995,1.283,72000,2.1,0.000235,0.056,fp16,47.6,449.8,2.1424,2.3089,10.06,0.907
700,1.416184,153.092,1.3008,73000,2.1,0.000235,0.025,bf16,48.3,449.8,2.2416,2.3077,10.05,9.152
701,1.416184,155.189,1.3187,74000,2.1,0.000235,0.091,fp16,48.9,449.8,2.2049,2.3065,10.04,1.006
702,1.416184,157.286,1.3365,75000,2.1,0.000235,0.089,fp16,49.6,449.8,2.2089,2.3055,10.03,1.546
703,1.416184,159.384,1.3543,76000,2.1,0.000235,0.048,fp16,50.2,449.8,2.1983,2.3042,10.02,1.547
704,1.416184,161.481,1.3721,77000,2.1,0.000235,0.047,fp16,50.9,449.8,2.252,2.303,10.0,1.177
705,1.416184,163.578,1.3899,78000,2.1,0.000235,0.079,bf16,51.6,449.8,2.2057,2.3019,9.99,0.844
706,1.416184,165.675,1.4078,79000,2.1,0.000235,0.097,bf16,52.2,449.8,2.2043,2.3011,9.99,1.08
707,1.416184,167.772,1.4256,80000,2.1,0.000235,0.01,fp16,52.9,449.8,2.2125,2.2999,9.97,1.207
708,1.416184,169.869,1.4434,81000,2.1,0.000235,0.069,bf16,53.5,449.8,2.1524,2.2991,9.97,0.706
709,1.416184,171.966,1.4612,82000,2.1,0.000235,0.072,bf16,54.2,449.8,2.1469,2.2978,9.95,0.845
