Model,#Params (B),Submission Date,Hub License,Type,Average ⬆️,IFEval,BBH,MATH Lvl 5,GPQA,MUSR,MMLU-PRO
Saxo/Linkbricks-Horizon-AI-Avengers-V5-32B,32.764,2024-12-31,apache-2.0,🔶 fine-tuned on domain-specific datasets,45.672698393079905,75.15558717536138,56.67538301839144,54.607250755287005,14.093959731543624,20.591406250000002,52.912603427895974
Saxo/Linkbricks-Horizon-AI-Avengers-V6-32B,32.76,2025-01-01,apache-2.0,🔶 fine-tuned on domain-specific datasets,46.23110024344452,82.08985491828349,56.186576093303636,62.2356495468278,11.297539149888143,13.661718749999997,51.915263002364064
Saxo/Linkbricks-Horizon-AI-Korean-Avengers-V2-27B,27.227,2024-12-29,apache-2.0,🔶 fine-tuned on domain-specific datasets,37.17096025005312,81.45786513118526,49.645052903738225,28.02114803625378,12.975391498881436,10.942187500000003,39.984116430260045
Saxo/Linkbricks-Horizon-AI-Korean-Avengers-V3-27B,27.227,2024-12-29,apache-2.0,🔶 fine-tuned on domain-specific datasets,37.3287116618655,81.420408959339,48.69836786250173,24.924471299093657,14.541387024608499,15.23463541666667,39.15299940898345
Saxo/Linkbricks-Horizon-AI-Korean-Superb-22B,22.247,2024-12-25,apache-2.0,🔶 fine-tuned on domain-specific datasets,29.331660638255602,67.66679078179232,36.57802382251899,23.716012084592144,10.17897091722595,5.946354166666666,31.903812056737586
Saxo/Linkbricks-Horizon-AI-Korean-Superb-27B,27.227,2024-11-17,apache-2.0,🔶 fine-tuned on domain-specific datasets,38.3619715244158,77.67601076255447,50.60725661580997,27.19033232628399,14.65324384787472,19.52526041666666,40.51972517730496
Saxo/Linkbricks-Horizon-AI-Superb-27B,27.227,2024-12-25,apache-2.0,🔶 fine-tuned on domain-specific datasets,34.63303350305584,73.02235845334823,45.694323910043586,22.20543806646526,14.317673378076066,18.558333333333334,34.00007387706855
SeaLLMs/SeaLLM-7B-v2,7.376,2024-09-17,other,🔶 fine-tuned on domain-specific datasets,18.166389781627085,36.71236762900216,27.438159401570932,8.534743202416918,3.8031319910514525,9.36979166666667,23.140144799054376
SeaLLMs/SeaLLM-7B-v2.5,8.538,2024-07-29,other,🔶 fine-tuned on domain-specific datasets,20.73056803415737,45.21536190640833,28.738153930102815,10.876132930513595,3.467561521252797,11.60703125,24.479166666666664
SeaLLMs/SeaLLMs-v3-7B-Chat,7.616,2024-07-29,other,"💬 chat models (RLHF, DPO, IFT, ...)",24.211695856688838,43.76653944866288,33.801622722378404,18.580060422960727,6.487695749440718,10.471875000000002,32.16238179669031
SenseLLM/ReflectionCoder-CL-34B,33.744,2024-09-15,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",12.147932297450376,40.077106521806584,14.264686822563535,3.3232628398791544,0.11185682326622093,10.402864583333335,4.707816193853427
SenseLLM/ReflectionCoder-DS-33B,33.34,2024-09-15,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",9.194495021407294,37.86641666334215,8.337659356727954,3.0211480362537766,3.243847874720355,0.45572916666666624,2.24216903073286
SentientAGI/Dobby-Mini-Leashed-Llama-3.1-8B,8.03,2025-02-04,llama3.1,🔶 fine-tuned on domain-specific datasets,29.438992188094076,78.47034756667864,30.77304532336984,18.580060422960727,6.935123042505594,11.938541666666671,29.93683510638298
SentientAGI/Dobby-Mini-Unhinged-Llama-3.1-8B,8.03,2025-02-04,llama3.1,🔶 fine-tuned on domain-specific datasets,27.45756521473049,74.56858912130923,30.369934195446422,15.634441087613293,7.494407158836691,7.960156250000001,28.717863475177303
SeppeV/SmolLM_pretrained_with_sft_trained_with_1pc_data_on_a_preference_dpo,0.135,2024-10-12,,"💬 chat models (RLHF, DPO, IFT, ...)",4.299518611352284,9.554648333089535,3.612865412111988,1.2084592145015105,1.230425055928408,8.401041666666666,1.7896719858156023
Sharathhebbar24/SSH_355M,0.355,2025-01-11,apache-2.0,🔶 fine-tuned on domain-specific datasets,5.371931358828882,14.235894094336361,3.496136025027686,0.906344410876133,1.1185682326621946,10.518749999999999,1.9558953900709206
Sharathhebbar24/chat_gpt2_dpo,0.124,2025-01-02,apache-2.0,🔶 fine-tuned on domain-specific datasets,3.406545907558898,9.861944086135896,1.6986044099668713,0.5287009063444109,1.342281879194629,5.43046875,1.5772754137115832
Shreyash2010/Uma-4x4B-Instruct-v0.1,3.821,2024-08-25,,🤝 base merges and moerges,27.922104785036094,55.169616617242255,36.28453127383045,17.749244712990937,11.297539149888143,15.146354166666663,31.885342789598102
Sicarius-Prototyping/Brainy_LLAMA,8.03,2024-12-04,apache-2.0,🔶 fine-tuned on domain-specific datasets,24.22551281841119,52.042247902232745,30.294986762557475,13.36858006042296,8.501118568232664,9.491666666666669,31.654476950354614
Sicarius-Prototyping/Micropenis_1B,0.618,2024-12-26,,🔶 fine-tuned on domain-specific datasets,10.141053791929549,34.606621541953125,7.664224287376964,4.607250755287009,1.6778523489932917,2.7343749999999996,9.555998817966902
Sicarius-Prototyping/bacon_and_food,8.03,2024-11-22,creativeml-openrail-m,"💬 chat models (RLHF, DPO, IFT, ...)",22.242423887650176,58.60428108529812,24.93079263718865,9.818731117824774,7.941834451901568,7.014843750000002,25.144060283687946
SicariusSicariiStuff/2B-ad,3.204,2024-10-11,gemma,🔶 fine-tuned on domain-specific datasets,15.93131891082937,43.78903531518593,16.007592932115813,5.0604229607250755,4.138702460850116,8.124739583333335,18.467420212765955
SicariusSicariiStuff/2B_or_not_2B,2.506,2024-10-11,gemma,🔶 fine-tuned on domain-specific datasets,6.592012664617282,20.623168747811363,7.68230049623281,1.9637462235649545,0.0,4.8520833333333355,4.43077718676123
SicariusSicariiStuff/Dusk_Rainbow,8.03,2024-10-08,llama3,🔶 fine-tuned on domain-specific datasets,18.623890627323348,35.88057465303173,25.95903682422342,7.477341389728097,7.829977628635347,7.448437499999998,27.14797576832151
SicariusSicariiStuff/Eximius_Persona_5B,5.821,2025-01-22,llama3.2,🤝 base merges and moerges,21.833611932328903,65.59850086658955,22.201333094135226,10.196374622356496,1.9015659955257262,7.326562499999997,23.777334515366427
SicariusSicariiStuff/Impish_LLAMA_3B,3.213,2024-10-07,llama3.2,🔶 fine-tuned on domain-specific datasets,17.791947493881953,46.29948536549688,16.98575485690441,11.253776435045317,5.033557046979867,5.60885416666667,21.570257092198577
SicariusSicariiStuff/Impish_Mind_8B,8.03,2024-12-05,llama3.1,🔶 fine-tuned on domain-specific datasets,18.124203063482273,31.791424531354583,24.562854114562622,10.498489425981873,7.270693512304249,8.969791666666671,25.65196513002364
SicariusSicariiStuff/Impish_QWEN_14B-1M,14.77,2025-01-27,apache-2.0,🔶 fine-tuned on domain-specific datasets,40.23736559941774,78.67768631675067,47.22031340500465,39.65256797583081,13.422818791946312,17.516927083333336,44.93388002364066
SicariusSicariiStuff/Impish_QWEN_7B-1M,7.616,2025-01-27,apache-2.0,🔶 fine-tuned on domain-specific datasets,30.209083552218306,63.81744881359238,34.55484768058619,30.891238670694865,6.152125279642054,9.557812500000002,36.281028368794324
SicariusSicariiStuff/LLAMA-3_8B_Unaligned_BETA,8.03,2024-10-18,llama3.1,🔶 fine-tuned on domain-specific datasets,19.14075237978403,37.13203189758729,24.998013753807424,8.38368580060423,7.38255033557047,9.56015625,27.38807624113475
SicariusSicariiStuff/Phi-Line_14B,14.66,2025-02-18,mit,🔶 fine-tuned on domain-specific datasets,37.56208119420943,64.95653754260917,43.794068990904684,38.59516616314199,13.758389261744966,14.781770833333335,49.48655437352246
SicariusSicariiStuff/Phi-lthy4,11.933,2025-02-12,mit,🔶 fine-tuned on domain-specific datasets,30.269040533700707,76.79423928509688,40.15288217449905,13.670694864048338,4.921700223713646,9.036458333333334,37.038268321512994
SicariusSicariiStuff/Qwen2.5-14B_Uncencored,14.0,2024-09-20,,🔶 fine-tuned on domain-specific datasets,31.72493871859786,31.579099012841482,46.7202351109504,31.797583081570995,17.561521252796418,15.291666666666666,47.399527186761226
SicariusSicariiStuff/Qwen2.5-14B_Uncensored,14.0,2024-09-21,,🔶 fine-tuned on domain-specific datasets,31.750334298621826,31.73147249298528,46.7202351109504,31.797583081570995,17.561521252796418,15.291666666666666,47.399527186761226
SicariusSicariiStuff/Qwen2.5-14B_Uncensored_Instruct,14.77,2024-09-21,,"💬 chat models (RLHF, DPO, IFT, ...)",28.958792291740732,37.89389929830627,42.113096716972805,32.85498489425982,10.626398210290827,4.40703125,45.85734338061466
SicariusSicariiStuff/Redemption_Wind_24B,23.572,2025-02-07,apache-2.0,🔶 fine-tuned on domain-specific datasets,28.370595438172284,25.014517037017335,48.417358452350896,18.580060422960727,17.785234899328863,11.179947916666668,49.24645390070923
SicariusSicariiStuff/Winged_Imp_8B,8.03,2025-01-24,,🤝 base merges and moerges,26.911877977477257,74.3012983328679,30.592875323293935,12.009063444108762,4.36241610738255,10.887499999999996,29.318114657210398
SicariusSicariiStuff/Wingless_Imp_8B,8.03,2025-01-24,llama3.1,🔶 fine-tuned on domain-specific datasets,26.911877977477257,74.3012983328679,30.592875323293935,12.009063444108762,4.36241610738255,10.887499999999996,29.318114657210398
SicariusSicariiStuff/Zion_Alpha,7.242,2024-10-18,apache-2.0,🔶 fine-tuned on domain-specific datasets,19.186491401477962,33.24024698910004,29.160501194115735,5.211480362537765,5.369127516778524,18.452604166666667,23.684988179669027
SicariusSicariiStuff/dn_ep02,8.03,2024-11-19,,🔶 fine-tuned on domain-specific datasets,25.284440475555808,50.643403945974455,32.6437741461978,14.19939577039275,8.7248322147651,12.187760416666668,33.30747635933806
SkyOrbis/SKY-Ko-Llama3.1-8B-lora,8.03,2024-12-31,llama3.1,🔶 fine-tuned on domain-specific datasets,24.022312491744717,50.58345190760515,29.191619249410266,15.483383685800604,9.507829977628639,8.507291666666667,30.860298463356976
SkyOrbis/SKY-Ko-Llama3.1-8B-lora-epoch1,8.03,2025-01-02,llama3.1,🔶 fine-tuned on domain-specific datasets,24.022312491744717,50.58345190760515,29.191619249410266,15.483383685800604,9.507829977628639,8.507291666666667,30.860298463356976
SkyOrbis/SKY-Ko-Llama3.2-1B-lora-epoch3,1.236,2024-12-23,llama3,🔶 fine-tuned on domain-specific datasets,7.679539302024469,32.470844027181215,5.493123703086085,2.719033232628399,0.22371364653244186,2.0695312500000003,3.100989952718674
SkyOrbis/SKY-Ko-Llama3.2-1B-lora-epoch5,1.236,2024-12-27,llama3,🔶 fine-tuned on domain-specific datasets,12.134493116614278,43.599205663195875,8.132119042373503,5.211480362537765,1.230425055928408,4.1265625,10.507166075650117
SkyOrbis/SKY-Ko-Llama3.2-1B-lora-v2-epoch3,1.236,2024-12-27,llama3.2,🔶 fine-tuned on domain-specific datasets,12.134493116614278,43.599205663195875,8.132119042373503,5.211480362537765,1.230425055928408,4.1265625,10.507166075650117
SkyOrbis/SKY-Ko-Llama3.2-1B-lora-v2-epoch5,1.236,2024-12-28,llama3.2,🔶 fine-tuned on domain-specific datasets,11.804479423825526,42.46765249537893,8.268548811534602,5.0604229607250755,0.5592841163310973,3.963802083333334,10.507166075650117
SkyOrbis/SKY-Ko-Llama3.2-3B-lora-epoch1,3.213,2024-12-27,llama3.2,🔶 fine-tuned on domain-specific datasets,20.42021662043027,53.31121424487027,20.806136629310426,14.577039274924472,5.592841163310966,5.961979166666667,22.272089243498815
SkyOrbis/SKY-Ko-Llama3.2-3B-lora-epoch2,3.213,2024-12-30,llama3.2,🔶 fine-tuned on domain-specific datasets,20.42021662043027,53.31121424487027,20.806136629310426,14.577039274924472,5.592841163310966,5.961979166666667,22.272089243498815
SkyOrbis/SKY-Ko-Llama3.2-3B-lora-epoch3,3.213,2024-12-31,llama3.2,🔶 fine-tuned on domain-specific datasets,20.42021662043027,53.31121424487027,20.806136629310426,14.577039274924472,5.592841163310966,5.961979166666667,22.272089243498815
SkyOrbis/SKY-Ko-Qwen2.5-3B-Instruct,3.086,2025-01-09,,🔶 fine-tuned on domain-specific datasets,15.791201412428551,35.34100630770799,19.150679030509476,6.948640483383686,3.9149888143176734,9.262239583333335,20.12965425531915
SkyOrbis/SKY-Ko-Qwen2.5-7B-Instruct-SFT-step-15000,7.616,2025-02-01,,🔶 fine-tuned on domain-specific datasets,24.131333394810895,38.188672721711725,31.32761158066677,18.65558912386707,10.290827740492169,13.950520833333334,32.374778368794324
SkyOrbis/SKY-Ko-Qwen2.5-7B-Instruct-SFT-step-5000,7.616,2025-02-04,,🔶 fine-tuned on domain-specific datasets,24.667117533839868,38.12373391490135,34.9514354427427,20.996978851963746,7.046979865771815,10.907291666666667,35.976285460992905
Skywork/Skywork-Reward-Gemma-2-27B-v0.2,27.227,2024-12-27,,🔶 fine-tuned on domain-specific datasets,34.66144843038861,78.07317916461656,48.159904249727155,22.734138972809667,12.527964205816552,11.993229166666671,34.48027482269504
Skywork/Skywork-o1-Open-Llama-3.1-8B,8.03,2025-01-01,other,🔶 fine-tuned on domain-specific datasets,20.752994700266516,35.18364605912313,23.017598928072996,52.11480362537765,1.230425055928408,1.5223958333333336,11.449098699763592
Solshine/Brimful-merged-replete,12.277,2024-10-01,,🤝 base merges and moerges,3.879827054900916,17.605619755581856,1.9921389967360958,0.3021148036253776,1.0067114093959737,1.432291666666666,0.9400856973995264
Solshine/Llama-3-1-big-thoughtful-passthrough-merge-2,18.5,2024-09-24,,🤝 base merges and moerges,6.928703193353647,25.466650709007656,5.008442306492267,1.0574018126888218,1.230425055928408,6.751822916666666,2.05747635933806
Sorawiz/Gemma-9B-Base,10.159,2025-02-12,,🤝 base merges and moerges,20.84248400200344,16.673758959560633,41.28135020153275,9.818731117824774,11.968680089485462,9.363802083333338,35.948581560283685
Sorawiz/Gemma-Creative-9B-Base,10.159,2025-02-12,,🤝 base merges and moerges,18.29960573109928,15.150024158122669,34.6224221959871,7.779456193353475,10.626398210290827,8.201041666666667,33.41829196217494
Sourjayon/DeepSeek-R1-8b-Sify,8.03,2025-02-10,apache-2.0,🔶 fine-tuned on domain-specific datasets,13.313209574216847,36.79481553389451,6.9268224957064595,24.47129909365559,0.33557046979865535,0.45572916666666624,10.895020685579194
Sourjayon/DeepSeek-R1-ForumNXT,1.777,2025-02-03,apache-2.0,🔶 fine-tuned on domain-specific datasets,11.959695622199478,26.028714920854448,6.957542087542088,25.755287009063444,3.243847874720355,2.5716145833333326,7.201167257683213
SpaceYL/ECE_Poirot,1.544,2025-02-20,apache-2.0,🤝 base merges and moerges,15.742560298806495,31.069562095240627,18.616426052772713,9.138972809667674,6.375838926174497,8.330729166666668,20.923832742316783
Spestly/Athena-1-3B,3.086,2025-01-28,other,🔶 fine-tuned on domain-specific datasets,25.48204682938236,55.69167586448401,26.308869593300415,23.791540785498487,5.8165548098433995,13.2953125,27.988327423167853
Spestly/Atlas-Pro-1.5B-Preview,1.777,2025-01-27,mit,🔶 fine-tuned on domain-specific datasets,13.9538569769866,24.29509257658568,9.07740771263535,31.948640483383684,6.263982102908276,1.8617187499999996,10.27630023640662
Spestly/Atlas-Pro-7B-Preview,7.616,2025-01-27,mit,"💬 chat models (RLHF, DPO, IFT, ...)",24.63755262041268,31.541642840995227,25.274194951351465,50.83081570996979,11.633109619686799,6.6520833333333345,21.89346926713948
Stark2008/GutenLaserPi,7.242,2024-07-11,,🤝 base merges and moerges,21.400724622957522,42.26530051374797,32.97771006701662,7.854984894259818,4.921700223713646,16.985937499999995,23.39871453900709
Stark2008/LayleleFlamPi,7.242,2024-07-12,,🤝 base merges and moerges,20.871096216576518,42.84232503091796,31.20740955947399,6.646525679758309,4.697986577181204,16.57213541666667,23.26019503546099
Stark2008/VisFlamCat,7.242,2024-07-12,,🤝 base merges and moerges,21.340907115633893,43.65915770156518,32.881396834037055,7.628398791540786,5.369127516778524,14.68385416666667,23.823507683215126
Steelskull/L3.3-MS-Nevoria-70b,70.554,2025-01-17,other,🤝 base merges and moerges,44.041818757700526,69.63268571833845,56.60264873723427,39.577039274924466,29.418344519015662,18.628645833333337,50.39154846335697
Steelskull/L3.3-Nevoria-R1-70b,70.554,2025-02-05,other,🤝 base merges and moerges,43.61308347965567,60.23794642659256,56.167288330479515,46.299093655589125,29.194630872483216,20.191406249999996,49.5881353427896
StelleX/Qwen2.5_Math_7B_Cot,7.616,2024-10-29,,🔶 fine-tuned on domain-specific datasets,17.801855998042843,21.42747908881767,19.796911486609314,32.62839879154079,5.92841163310962,6.918750000000002,20.111184988179666
StelleX/Vorisatex-7B-preview,7.613,2024-10-29,,🔶 fine-tuned on domain-specific datasets,5.954613231174487,15.150134975199137,4.133712426973548,2.8700906344410875,0.22371364653244186,11.504947916666666,1.8450797872340412
SultanR/SmolTulu-1.7b-Instruct,1.711,2024-12-01,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",16.331009858160883,65.4086712145995,12.25982971199621,7.930513595166164,2.572706935123044,1.920572916666666,7.893764775413713
SultanR/SmolTulu-1.7b-Reinforced,1.711,2024-12-16,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",16.5748337360141,67.90659893526953,10.015214516485557,7.175226586102719,3.467561521252797,2.408854166666666,8.475546690307327
SultanR/SmolTulu-1.7b-it-v0,1.711,2024-12-01,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",16.331009858160883,65.4086712145995,12.25982971199621,7.930513595166164,2.572706935123044,1.920572916666666,7.893764775413713
Supichi/BBA-123,17.161,2025-02-26,,🔶 fine-tuned on domain-specific datasets,4.7970062398113145,20.79548930171944,2.218337253816706,0.0,1.342281879194629,2.5716145833333326,1.854314420803781
Supichi/BBA99,17.161,2025-02-26,,🔶 fine-tuned on domain-specific datasets,3.5504559517392935,14.066011516110587,1.3050510001980589,0.0,1.7897091722595053,2.897135416666666,1.2448286052009452
Supichi/BBAIK29,7.616,2025-02-27,,🤝 base merges and moerges,30.240917048589704,45.88480786535282,36.96354856971481,36.78247734138973,8.277404921700223,14.993750000000004,38.54351359338061
Supichi/BBAI_135_Gemma,19.3,2025-02-26,,🤝 base merges and moerges,5.349663435184209,6.562144000141846,10.857975857833802,0.0,2.348993288590602,4.859895833333333,7.468971631205674
Supichi/BBAI_250_Xia0_gZ,7.616,2025-02-27,,🤝 base merges and moerges,30.643171147465264,46.854014016143836,36.654123211962506,36.40483383685801,9.507829977628639,15.940885416666669,38.49734042553191
Supichi/BBAI_275_Tsunami_gZ,7.616,2025-02-27,,🤝 base merges and moerges,30.835431920268267,53.695860317291455,36.25417674909635,32.85498489425982,9.507829977628639,13.897656250000002,38.802083333333336
Supichi/BBAI_525_Tsu_gZ_Xia0,7.616,2025-02-27,,🤝 base merges and moerges,30.93538839809629,53.386126588562796,36.525252487756354,34.29003021148036,8.277404921700223,14.49765625,38.63585992907802
Supichi/BBAI_78B_Calme_3_1_Ties,27.06,2025-02-28,,🤝 base merges and moerges,3.9420514629428283,18.280052482967417,1.530417863838492,0.0,0.0,2.2460937499999996,1.595744680851063
Supichi/BBAI_QWEEN_V000000_LUMEN_14B,10.366,2025-02-26,,🔶 fine-tuned on domain-specific datasets,4.277816309763046,18.1451881009056,3.0068974054268174,0.0,0.0,2.7343749999999996,1.7804373522458627
Supichi/HF_TOKEN,17.161,2025-02-26,,🤝 base merges and moerges,3.4876527968358464,13.798720727669249,1.1476980590215882,0.0755287009063444,1.7897091722595053,2.897135416666666,1.2171247044917257
Supichi/NJS26,7.242,2025-02-26,,🤝 base merges and moerges,11.996375840759782,4.481331755298164,26.847431929671945,3.2477341389728096,9.060402684563762,5.709114583333332,22.632239952718678
Svak/MN-12B-Inferor-v0.0,12.248,2024-11-08,,🤝 base merges and moerges,25.41093424607308,57.07555951541909,30.846426792178836,10.196374622356496,7.829977628635347,18.085677083333334,28.431589834515364
Svak/MN-12B-Inferor-v0.1,12.248,2024-11-08,,🤝 base merges and moerges,26.937535331905043,63.46527214457639,30.850764971038174,12.613293051359516,10.067114093959727,15.052083333333336,29.57668439716312
Syed-Hasan-8503/Phi-3-mini-4K-instruct-cpo-simpo,3.821,2024-06-26,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",27.216374484698875,57.14049832222946,39.148157776889455,15.709969788519636,10.738255033557047,8.777604166666663,31.783761820330973
T145/KRONOS-8B-V1-P1,8.03,2025-02-05,,🔶 fine-tuned on domain-specific datasets,28.907659501595617,78.49783020164276,29.9732800557004,19.788519637462233,6.040268456375841,8.479687500000002,30.666371158392437
T145/KRONOS-8B-V1-P2,8.03,2025-02-06,,🔶 fine-tuned on domain-specific datasets,24.505318597003576,67.2421397447661,25.86433596064097,16.012084592145015,5.592841163310966,5.0617187500000025,27.258791371158388
T145/KRONOS-8B-V1-P3,8.03,2025-02-05,,🔶 fine-tuned on domain-specific datasets,25.821837809885533,71.37373280673059,30.270031651490015,19.259818731117825,1.342281879194629,5.961979166666667,26.723182624113473
T145/KRONOS-8B-V2,8.03,2024-12-13,llama3.1,"💬 chat models (RLHF, DPO, IFT, ...)",25.04979364610371,51.802439748755525,30.67490713784655,22.658610271903324,6.487695749440718,8.258072916666668,30.417036052009454
T145/KRONOS-8B-V3,8.03,2024-12-18,,"💬 chat models (RLHF, DPO, IFT, ...)",25.7368028097919,54.74751437297482,30.291098984835486,25.981873111782477,5.145413870246088,7.8286458333333355,30.426270685579198
T145/KRONOS-8B-V4,8.03,2024-12-19,,"💬 chat models (RLHF, DPO, IFT, ...)",28.7502883448152,78.89499860370483,30.14061947211616,19.486404833836858,5.257270693512303,7.76979166666667,30.952644799054376
T145/KRONOS-8B-V5,8.03,2024-12-20,,"💬 chat models (RLHF, DPO, IFT, ...)",26.264834996106643,54.05058577906621,30.17368221664718,26.888217522658607,5.369127516778524,10.450260416666664,30.657136524822686
T145/KRONOS-8B-V6,8.03,2024-12-20,,"💬 chat models (RLHF, DPO, IFT, ...)",27.898039972832333,70.22467054083165,29.659286418525568,25.981873111782477,3.9149888143176734,9.813020833333335,27.794400118203306
T145/KRONOS-8B-V7,4.015,2024-12-25,,"💬 chat models (RLHF, DPO, IFT, ...)",15.899831252721421,35.291027806220825,23.89017313885566,11.10271903323263,2.2371364653243813,4.02265625,18.855274822695034
T145/KRONOS-8B-V8,8.03,2025-02-01,,🤝 base merges and moerges,28.793303577270123,77.70349339751859,30.053093995528446,20.468277945619334,5.257270693512303,8.36197916666667,30.915706264775416
T145/KRONOS-8B-V9,8.03,2025-02-02,,🤝 base merges and moerges,28.92215319526741,78.55778224001206,30.06801140755337,19.86404833836858,6.152125279642054,8.316927083333335,30.57402482269504
T145/Llama-3.1-8B-Instruct-Zeus,8.03,2024-11-28,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",29.649994293530643,79.41207108250552,31.388990728478273,19.561933534743204,6.823266219239373,8.569791666666662,32.14391252955083
T145/Llama-3.1-8B-Zeus,8.03,2024-11-28,,"💬 chat models (RLHF, DPO, IFT, ...)",9.076440481991643,35.17611049792329,10.560807756832054,1.4350453172205437,2.0134228187919474,1.58125,3.6920065011820316
T145/Meta-Llama-3.1-8B-Instruct-TIES,8.03,2024-12-22,,"💬 chat models (RLHF, DPO, IFT, ...)",24.976590554171448,54.23542866261519,29.7742634799406,20.996978851963746,5.92841163310962,8.036458333333336,30.888002364066192
T145/ZEUS-8B-V10,8.03,2024-12-24,,"💬 chat models (RLHF, DPO, IFT, ...)",30.36969062022236,77.06651684197928,32.69504767226082,21.148036253776432,9.955257270693513,9.089322916666665,32.263962765957444
T145/ZEUS-8B-V11,8.03,2024-12-27,,"💬 chat models (RLHF, DPO, IFT, ...)",29.941073374653865,80.99575792231279,31.20791313817828,19.637462235649547,8.612975391498878,7.149999999999996,32.042331560283685
T145/ZEUS-8B-V12,8.03,2024-12-29,,"💬 chat models (RLHF, DPO, IFT, ...)",30.333680488372995,78.15562706950891,32.44900193426873,21.148036253776432,9.395973154362418,8.497135416666664,32.35630910165484
T145/ZEUS-8B-V13,8.03,2024-12-30,llama3.1,"💬 chat models (RLHF, DPO, IFT, ...)",30.621361680379156,79.04238531540756,32.72745832819285,21.37462235649547,9.843400447427292,8.393229166666664,32.347074468085104
T145/ZEUS-8B-V13-abliterated,8.03,2025-01-01,llama3.1,🔶 fine-tuned on domain-specific datasets,29.488667624353806,78.77509452696623,31.784785148944987,17.900302114803626,8.165548098434002,8.393229166666664,31.91304669030733
T145/ZEUS-8B-V14,8.03,2024-12-30,,"💬 chat models (RLHF, DPO, IFT, ...)",30.191102257235432,77.0939994769434,32.693445971056676,21.299093655589125,9.395973154362418,8.289322916666663,32.374778368794324
T145/ZEUS-8B-V15,4.015,2024-12-31,,"💬 chat models (RLHF, DPO, IFT, ...)",29.370031092616262,70.1272623306161,36.18160301722815,23.036253776435046,3.467561521252797,9.416666666666664,33.99083924349882
T145/ZEUS-8B-V16,8.03,2024-12-31,,🤝 base merges and moerges,30.579931119756704,79.25471083392065,32.53218336552364,22.054380664652566,7.606263982102905,9.518749999999997,32.513297872340424
T145/ZEUS-8B-V17,8.03,2025-01-01,,🤝 base merges and moerges,31.006563519372005,79.40708431406446,32.33848329071727,22.432024169184288,9.61968680089485,9.63645833333333,32.60564420803782
T145/ZEUS-8B-V17-abliterated,7.594,2025-01-01,,🤝 base merges and moerges,26.847962315480604,75.7600943274955,31.522204154633215,4.380664652567976,7.158836689038028,13.132552083333332,29.1334219858156
T145/ZEUS-8B-V17-abliterated-V2,8.03,2025-01-04,,🤝 base merges and moerges,22.607357264113972,65.32123654126606,27.568611667990155,11.178247734138973,3.1319910514541416,1.7578124999999993,26.686244089834517
T145/ZEUS-8B-V17-abliterated-V4,8.03,2025-01-05,llama3.1,🔶 fine-tuned on domain-specific datasets,26.58716707472223,72.2829869191523,30.971615423734274,9.365558912386707,4.4742729306487705,11.605208333333332,30.82335992907802
T145/ZEUS-8B-V18,8.03,2025-01-02,,🤝 base merges and moerges,30.93292754557434,78.34046995305789,32.52958987066048,21.827794561933533,9.507829977628639,10.703124999999998,32.68875591016548
T145/ZEUS-8B-V19,8.03,2025-01-03,,🤝 base merges and moerges,31.073717256514314,78.82507302845339,32.64362847061702,22.054380664652566,9.61968680089485,10.703124999999998,32.59640957446809
T145/ZEUS-8B-V2,8.03,2024-12-01,,"💬 chat models (RLHF, DPO, IFT, ...)",30.143481455653376,80.29384255996311,31.605592775073944,21.6012084592145,6.935123042505594,8.24427083333333,32.18085106382979
T145/ZEUS-8B-V2-ORPO,4.015,2024-12-31,,🔶 fine-tuned on domain-specific datasets,27.882957614827564,71.86830941900824,29.59149027379915,18.27794561933535,8.05369127516779,9.754166666666663,29.752142434988176
T145/ZEUS-8B-V2-abliterated,8.03,2024-12-31,llama3.1,🔶 fine-tuned on domain-specific datasets,29.796705902139966,78.95495064207414,30.98256419519066,21.148036253776432,8.389261744966444,7.918749999999996,31.386672576832154
T145/ZEUS-8B-V20,8.03,2025-01-07,,🤝 base merges and moerges,31.039974330291205,79.55945779420827,32.22158697725198,21.90332326283988,9.731543624161072,10.273697916666665,32.55023640661938
T145/ZEUS-8B-V21,8.03,2025-01-08,,🤝 base merges and moerges,12.085754641843304,37.85145635801894,7.358048379917139,15.93655589123867,1.9015659955257262,1.5361979166666664,7.930703309692672
T145/ZEUS-8B-V22,8.03,2025-01-09,llama3.1,🤝 base merges and moerges,31.143603587984483,79.95163942782926,32.21395635996418,22.280966767371602,10.402684563758392,9.369791666666664,32.64258274231678
T145/ZEUS-8B-V23,8.03,2025-01-10,,🤝 base merges and moerges,28.43967386680849,76.2122279994858,31.46730001602275,18.202416918429005,7.941834451901568,7.191406250000001,29.622857565011817
T145/ZEUS-8B-V24,8.03,2025-01-23,,🤝 base merges and moerges,22.065645178943935,59.99813827311534,26.153953910062185,14.577039274924472,1.5659955257270708,4.7145833333333345,25.384160756501178
