model_dir,bbh_from_subtasks,BBH,abs_diff
EpistemeAI_Polypsyche-Llama-3.1-8B-Instruct-Agent-0.003-128K-code-ds-auto-Empathy,46.27987453142366,24.419414132832703,21.860460398590956
EpistemeAI_Polypsyche-Llama-3.1-8B-Instruct-Agent-0.003-128K-code-ds-auto-Logic,45.659361690861296,23.576450573055748,22.082911117805548
EpistemeAI_Polypsyche-Llama-3.1-8B-Instruct-Agent-0.003-128K-code-ds-auto-divergent,45.24732961901791,22.89036811976203,22.35696149925588
EpistemeAI_Reasoning-Llama-3.1-CoT-RE1-NMT,47.35756386397452,25.54405444475448,21.81350941922004
EpistemeAI_Reasoning-Llama-3.1-CoT-RE1-NMT-V2-ORPO,48.042190472114235,25.89560083857891,22.146589633535324
EpistemeAI_Reasoning-Llama-3.2-1B-Instruct-v1.2,33.24495305251265,6.5772148357059725,26.667738216806676
EpistemeAI_Reasoning-Llama-3.2-1B-Instruct-v1.3,32.62818751942827,6.111150533529301,26.517036985898972
EpistemeAI_Reasoning-Llama-3.2-3B-Math-Instruct-RE1,43.810846923178865,20.728881523559497,23.081965399619367
EpistemeAI_Reasoning-Llama-3.2-3B-Math-Instruct-RE1-ORPO,45.181862491313005,23.004650311661734,22.17721217965127
EpistemeAI_ReasoningCore-3B-T1_1,45.2394245170608,23.094998793873295,22.144425723187503
Eric111_CatunaMayo,52.436355186007965,33.299425909067885,19.13692927694008
Eric111_CatunaMayo-DPO,52.239913238442426,33.08995159999345,19.14996163844898
Etherll_Chocolatine-3B-Instruct-DPO-Revised-Ties,54.106496636182285,35.58334267696659,18.523153959215698
Etherll_Chocolatine-3B-Instruct-DPO-Revised-Ties-v2,54.106496636182285,35.58334267696659,18.523153959215698
Etherll_Herplete-LLM-Llama-3.1-8b,53.47253355929804,28.952590926070883,24.51994263322716
Etherll_Herplete-LLM-Llama-3.1-8b,53.47253355929804,33.206608363709044,20.265925195589
Etherll_Herplete-LLM-Llama-3.1-8b-Ties,53.379759532508764,33.07089034564546,20.308869186863305
Etherll_Qwen2.5-7B-della-test,54.47331985391859,35.54689390845198,18.92642594546661
Etherll_Qwen2.5-Coder-7B-Instruct-Ties,48.95144464043051,28.008294264156472,20.943150376274037
Etherll_Replete-LLM-V3-Llama-3.1-8b,45.43377420594779,22.902455222412783,22.53131898353501
Etherll_SuperHermes,52.895317926798526,32.84031674117277,20.055001185625756
Eurdem_Defne-llama3.1-8B,53.09183126340774,32.822381370434904,20.269449892972837
FINGU-AI_L3-8B,49.855851871301084,28.805821240438444,21.05003063086264
FINGU-AI_Phi-4-RRStock,64.43442865581454,48.68220452265962,15.752224133154925
FINGU-AI_Q-Small-3B,43.18531455763075,21.386476977673595,21.79883757995715
FINGU-AI_QwQ-Buddy-32B-Alpha,64.2442234274039,48.730953196766194,15.513270230637701
FINGU-AI_RomboUltima-32B,69.38448333620042,56.67376969863417,12.71071363756625
FallenMerick_Chewy-Lemon-Cookie-11B,52.51122307375103,33.01430008846961,19.496922985281422
Felladrin_Llama-160M-Chat-v1,30.36081114634836,3.166755569392556,27.194055576955805
Felladrin_Minueza-32M-UltraChat,29.41478734048925,2.4372895622895623,26.97749777819969
FlofloB_100k_fineweb_continued_pretraining_Qwen2.5-0.5B-Instruct_Unsloth_merged_16bit,33.23387445789459,7.347825006715015,25.88604945117958
FlofloB_10k_continued_pretraining_Phi-3-mini-4k-instruct_Unsloth_merged_16bit,52.149897841235926,32.60779983085876,19.542098010377167
FlofloB_10k_continued_pretraining_Qwen2.5-0.5B-Instruct_Unsloth_merged_16bit,33.05518729746926,7.530228683558659,25.524958613910602
FlofloB_40k_continued_pretraining_Qwen2.5-0.5B-Instruct_Unsloth_merged_16bit,33.246082656550385,7.532089563374818,25.713993093175567
FlofloB_83k_continued_pretraining_Qwen2.5-0.5B-Instruct_Unsloth_merged_16bit,33.4653407016045,8.132273330945772,25.333067370658725
FlofloB_smollm2-135M_pretrained_1000k_fineweb,29.17939408206228,2.708743994249611,26.47065008781267
FlofloB_smollm2-135M_pretrained_1000k_fineweb_uncovai_human_removed,30.664261456748036,3.2742669103063946,27.389994546441642
FlofloB_smollm2-135M_pretrained_1000k_fineweb_uncovai_selected,29.317781029884355,2.113413506540018,27.204367523344338
FlofloB_smollm2-135M_pretrained_1200k_fineweb,29.409841468035296,2.2372961213751537,27.172545346660144
FlofloB_smollm2-135M_pretrained_1200k_fineweb_uncovai_human_removed,29.496212100634956,2.849419191919192,26.646792908715764
FlofloB_smollm2-135M_pretrained_1200k_fineweb_uncovai_selected,29.604672415652146,2.206545314818884,27.398127100833264
FlofloB_smollm2-135M_pretrained_1400k_fineweb,29.21781950918249,2.1601002436397274,27.05771926554276
FlofloB_smollm2-135M_pretrained_1400k_fineweb_uncovai_human_removed,29.92388897714206,2.630029274903698,27.29385970223836
FlofloB_smollm2-135M_pretrained_1400k_fineweb_uncovai_selected,29.167295751748306,2.631616005839404,26.5356797459089
FlofloB_smollm2-135M_pretrained_200k_fineweb_uncovai_human_removed,30.287372123209476,2.8225402293478967,27.46483189386158
FlofloB_smollm2-135M_pretrained_200k_fineweb_uncovai_selected,29.271864966060022,2.3223515642593,26.949513401800722
FlofloB_smollm2-135M_pretrained_400k_fineweb,29.723404576965045,1.889766073379756,27.833638503585288
FlofloB_smollm2-135M_pretrained_400k_fineweb_uncovai_human_removed,30.488044228283613,3.575492461700485,26.912551766583128
FlofloB_smollm2-135M_pretrained_400k_fineweb_uncovai_selected,29.251717205555178,2.073466032877798,27.178251172677378
FlofloB_smollm2-135M_pretrained_600k_fineweb,30.13718229200533,3.4240529327139213,26.71312935929141
FlofloB_smollm2-135M_pretrained_600k_fineweb_uncovai_human_removed,30.001678726257037,2.418749257278669,27.582929468978367
FlofloB_smollm2-135M_pretrained_600k_fineweb_uncovai_selected,29.83444769655102,2.165156425929996,27.669291270621024
FlofloB_smollm2-135M_pretrained_800k_fineweb,29.594449748780256,2.348388410325006,27.24606133845525
FlofloB_smollm2-135M_pretrained_800k_fineweb_uncovai_human_removed,30.38096660271284,3.210703163941808,27.17026343877103
FlofloB_smollm2-135M_pretrained_800k_fineweb_uncovai_selected,29.428080655352517,1.9228579509844617,27.505222704368055
FlofloB_smollm2_pretrained_200k_fineweb,29.9468427221449,2.872523000621309,27.07431972152359
FlofloB_test_continued_pretraining_Phi-3-mini-4k-instruct_Unsloth_merged_16bit,52.40829189778252,32.882433170322564,19.525858727459955
FuJhen_ft-openhermes-25-mistral-7b-irca-dpo-pairs,47.73032389554812,26.59686097043189,21.133462925116227
FuJhen_mistral-instruct-7B-DPO,46.239050561386215,24.92582719493644,21.313223366449776
FuJhen_mistral_7b_v0.1_structedData_e2e,41.13914854984489,18.06242392393546,23.07672462590943
FuJhen_mistral_7b_v0.1_structedData_viggo,45.238634545986805,23.960171694414896,21.27846285157191
FuseAI_FuseChat-7B-v2.0,49.54212795868764,29.341638180782923,20.200489777904714
FuseAI_FuseChat-Llama-3.1-8B-Instruct,51.19887898349903,30.84806521622957,20.350813767269457
FuseAI_FuseChat-Llama-3.2-3B-Instruct,46.58367922175517,24.2199004496583,22.363778772096868
FuseAI_FuseChat-Qwen-2.5-7B-Instruct,55.2599883615556,36.25134763068275,19.008640730872848
GalrionSoftworks_MN-LooseCannon-12B-v1,51.281838086795574,29.97606209295129,21.305775993844282
GalrionSoftworks_MagnusIntellectus-12B-v1,53.23010476246133,33.26225439614359,19.96785036631774
GenVRadmin_AryaBhatta-GemmaOrca-2-Merged,38.87493166323577,13.66159169666284,25.21333996657293
GenVRadmin_AryaBhatta-GemmaOrca-Merged,41.30633897394574,17.68358820544961,23.622750768496132
GenVRadmin_AryaBhatta-GemmaUltra-Merged,41.41445378464817,17.96825031857262,23.44620346607555
GenVRadmin_llama38bGenZ_Vikas-Merged,45.35981003984562,23.13191042200777,22.22789961783785
GoToCompany_gemma2-9b-cpt-sahabatai-v1-instruct,59.54551751157877,41.86650373118869,17.67901378039008
GoToCompany_llama3-8b-cpt-sahabatai-v1-instruct,49.51292004509417,28.53952939391592,20.97339065117825
Goekdeniz-Guelmez_Josiefied-Qwen2.5-0.5B-Instruct-abliterated-v1,32.683063456958195,6.845785955173547,25.837277501784648
Goekdeniz-Guelmez_Josiefied-Qwen2.5-0.5B-Instruct-abliterated-v1,32.683063456958195,7.2211690840719855,25.46189437288621
Goekdeniz-Guelmez_Josiefied-Qwen2.5-1.5B-Instruct-abliterated-v1,41.8600731531926,18.30601328940368,23.554059863788922
Goekdeniz-Guelmez_Josiefied-Qwen2.5-1.5B-Instruct-abliterated-v2,40.41892170443674,16.499503211302823,23.919418493133918
Goekdeniz-Guelmez_Josiefied-Qwen2.5-1.5B-Instruct-abliterated-v3,40.534461771331735,16.439711885397813,24.094749885933922
Goekdeniz-Guelmez_Josiefied-Qwen2.5-14B-Instruct-abliterated-v4,63.55637424320618,48.05226992969286,15.504104313513317
Goekdeniz-Guelmez_Josiefied-Qwen2.5-7B-Instruct-abliterated-v2,53.09672164610733,33.33398601463088,19.762735631476453
Goekdeniz-Guelmez_j.o.s.i.e.v4o-1.5b-dpo-stage1-v1,41.242101633634825,17.748016873381815,23.49408476025301
Goekdeniz-Guelmez_josie-3b-v6.0,44.96147842264783,22.87108835512943,22.0903900675184
Goekdeniz-Guelmez_josie-7b-v6.0,51.04855208094124,30.44475330982171,20.603798771119532
Goekdeniz-Guelmez_josie-7b-v6.0-step2000,51.0712680636641,30.081094189593973,20.990173874070127
Goekdeniz-Guelmez_josie-7b-v6.0-step2000,51.0712680636641,30.39581290531489,20.67545515834921
GreenNode_GreenNode-small-9B-it,59.9383874005197,41.899925635193455,18.038461765326247
GritLM_GritLM-7B-KTO,48.5293719684692,27.904317623033844,20.625054345435355
GritLM_GritLM-8x7B-KTO,58.203043623314976,40.8261615594601,17.37688206385488
Groq_Llama-3-Groq-8B-Tool-Use,48.63384977901497,27.254234386573227,21.379615392441746
Gryphe_Pantheon-RP-1.0-8b-Llama-3,45.39075127777335,23.631914688111305,21.758836589662042
Gryphe_Pantheon-RP-1.5-12b-Nemo,51.958221688496295,31.750144021634004,20.20807766686229
Gryphe_Pantheon-RP-1.6-12b-Nemo,52.04007434392454,31.68734382617837,20.352730517746167
Gryphe_Pantheon-RP-1.6-12b-Nemo-KTO,52.76980814125922,33.032200369425645,19.737607771833574
Gryphe_Pantheon-RP-Pure-1.6.2-22b-Small,53.045372305385975,31.68316320987065,21.362209095515325
Gunulhona_Gemma-Ko-Merge,58.13027258981727,38.78719707326869,19.343075516548573
Gunulhona_Gemma-Ko-Merge-PEFT,48.62989687822461,30.18627333134207,18.443623546882545
Gunulhona_Gemma-Ko-Merge-PEFT,48.62989687822461,26.015069295888747,22.614827582335867
HPAI-BSC_Llama3-Aloe-8B-Alpha,48.30853296612697,27.145977577581775,21.162555388545194
HPAI-BSC_Llama3.1-Aloe-Beta-8B,51.703367356989396,30.36962478134476,21.333742575644635
HPAI-BSC_Qwen2.5-Aloe-Beta-7B,50.48995904321122,30.33160459968833,20.158354443522892
Hastagaras_Llama-3.1-Jamet-8B-MK.I,50.48666433733161,29.503904748319474,20.982759589012137
Hastagaras_Zabuza-8B-Llama-3.1,45.38915742546197,23.220320849670458,22.16883657579151
HelpingAI_Cipher-20B,60.324327435369185,43.43973598811683,16.884591447252355
HelpingAI_Priya-10B,44.414573104767676,19.96679684299346,24.447776261774216
HelpingAI_Priya-3B,39.61184863327843,14.335273409626751,25.276575223651676
HeraiHench_Double-Down-Qwen-Math-7B,28.44613514203868,1.9548697694104624,26.49126537262822
HeraiHench_Marge-Qwen-Math-7B,30.688460243683018,3.363509103932151,27.324951139750866
HeraiHench_Phi-4-slerp-ReasoningRP-14B,41.95719145844634,18.8853764817121,23.071814976734238
HiroseKoichi_Llama-Salad-4x8B-V3,52.44649789001753,31.92884881074505,20.517649079272484
HoangHa_Pensez-Llama3.1-8B,46.691313514505666,24.84515798598393,21.846155528521734
HuggingFaceH4_zephyr-7b-alpha,45.82863505904412,23.890291427068444,21.938343631975673
HuggingFaceH4_zephyr-7b-beta,43.1582191918003,21.487542182806735,21.670677008993565
HuggingFaceH4_zephyr-7b-gemma-v0.1,46.30757486589862,23.751162749201274,22.55641211669735
HuggingFaceH4_zephyr-orpo-141b-A35b-v0.1,62.90439728524093,47.5037962865412,15.40060099869973
HuggingFaceTB_SmolLM-1.7B,31.805165389647822,4.4111278515492005,27.394037538098623
HuggingFaceTB_SmolLM-1.7B-Instruct,28.851114363217683,2.0803742908537424,26.77074007236394
HuggingFaceTB_SmolLM-135M,30.460542600629882,3.2853998220852616,27.175142778544622
HuggingFaceTB_SmolLM-135M-Instruct,30.15081678997876,2.69295800470458,27.45785878527418
HuggingFaceTB_SmolLM-360M,30.64516033315253,3.284915303246592,27.360245029905936
HuggingFaceTB_SmolLM-360M-Instruct,28.851114363217683,2.0803742908537424,26.77074007236394
HuggingFaceTB_SmolLM2-1.7B,34.52594377166261,9.301788459551682,25.22415531211093
HuggingFaceTB_SmolLM2-1.7B-Instruct,35.98617531415157,10.917989226208066,25.06818608794351
HuggingFaceTB_SmolLM2-135M,30.442342468771404,3.70807758683998,26.734264881931423
HuggingFaceTB_SmolLM2-135M-Instruct,31.347502947335904,4.720807660805284,26.62669528653062
HuggingFaceTB_SmolLM2-135M-Instruct,31.347502947335904,4.796275744662444,26.55122720267346
HuggingFaceTB_SmolLM2-360M,32.33478044302361,5.543603155369513,26.791177287654097
HuggingFaceTB_SmolLM2-360M-Instruct,31.43505053888851,3.2990473293233173,28.136003209565192
HuggingFaceTB_SmolLM2-360M-Instruct,31.43505053888851,4.173863636363637,27.261186902524873
HumanLLMs_Humanish-LLama3-8B-Instruct,49.677096627896546,28.012476599572,21.664620028324546
HumanLLMs_Humanish-Mistral-Nemo-Instruct-2407,52.617807725326124,32.70961342122556,19.90819430410056
HumanLLMs_Humanish-Qwen2.5-7B-Instruct,53.63681457807073,34.47899758661866,19.157816991452066
IDEA-CCNL_Ziya-LLaMA-13B-v1,28.770292445409467,1.4636170460989155,27.306675399310553
INSAIT-Institute_BgGPT-Gemma-2-27B-IT-v1.0,29.117781029884355,2.3470409575204094,26.770740072363946
IlyaGusev_gemma-2-2b-it-abliterated,41.18601326211988,16.796334504661765,24.389678757458114
IlyaGusev_gemma-2-9b-it-abliterated,59.063299776093004,40.82468502686295,18.238614749230052
Infinirc_Infinirc-Llama3-8B-2G-Release-v1.0,43.50743566823794,20.83116494676627,22.67627072147167
Intel_neural-chat-7b-v3,50.483162213631026,30.205692320538088,20.27746989309294
Intel_neural-chat-7b-v3-1,50.515654640548476,29.7397523676162,20.775902272932274
Intel_neural-chat-7b-v3-2,50.322268319644024,30.237457969159426,20.0848103504846
IntervitensInc_internlm2_5-20b-llamafied,74.78466526577328,63.47057952429436,11.314085741478927
Invalid-Null_PeiYangMe-0.5,27.90774819421661,1.4745771439889088,26.4331710502277
Invalid-Null_PeiYangMe-0.7,30.275310145886607,3.600797717385781,26.674512428500826
Isaak-Carter_JOSIEv4o-8b-stage1-v4,47.249731166201215,25.7872756997585,21.462455466442716
Isaak-Carter_JOSIEv4o-8b-stage1-v4,47.249731166201215,25.91957835941345,21.330152806787765
Isaak-Carter_Josiefied-Qwen2.5-7B-Instruct-abliterated,53.96376284460921,34.904315688323074,19.059447156286133
Isaak-Carter_Josiefied-Qwen2.5-7B-Instruct-abliterated-v2,53.10923599182071,33.2945398202129,19.814696171607814
J-LAB_Thynk_orpo,44.631138778709605,22.062783944144368,22.568354834565238
JackFram_llama-160m,28.880217539042423,2.033606152852728,26.846611386189696
JackFram_llama-68m,29.36298650933641,2.5910478068354776,26.771938702500933
Jacoby746_Casual-Magnum-34B,60.32046880542974,43.05156762846773,17.26890117696201
Jacoby746_Inf-Silent-Kunoichi-v0.1-2x7B,51.85462097274019,32.38700420411291,19.46761676862728
Jacoby746_Inf-Silent-Kunoichi-v0.2-2x7B,52.09417299963208,32.259183510828905,19.834989488803174
Jacoby746_Proto-Athena-4x7B,51.06547638742905,30.870822876627887,20.194653510801164
Jacoby746_Proto-Athena-v0.2-4x7B,50.67731005424964,30.34084433030367,20.336465723945967
Jacoby746_Proto-Harpy-Blazing-Light-v0.1-2x7B,51.868490530525946,32.63252990159268,19.235960628933263
Jacoby746_Proto-Harpy-Spark-v0.1-7B,47.35771808296548,26.913110159424864,20.444607923540612
JayHyeon_Qwen-0.5B-DPO-1epoch,31.907502434278594,5.543694750350672,26.363807683927924
JayHyeon_Qwen-0.5B-DPO-5epoch,31.121095448687825,5.056692258334079,26.064403190353744
JayHyeon_Qwen-0.5B-IRPO-1epoch,31.638216610052027,5.324351851851852,26.313864758200175
JayHyeon_Qwen-0.5B-IRPO-5epoch,31.891656220326013,5.711334497269228,26.180321723056785
JayHyeon_Qwen-0.5B-eDPO-1epoch,31.806375834506916,5.918400632703615,25.8879752018033
JayHyeon_Qwen-0.5B-eDPO-5epoch,30.964918238693468,5.197837690631808,25.76708054806166
JayHyeon_Qwen2.5-0.5B-Instruct-SFT,32.53697801563151,5.93241994210165,26.604558073529862
JayHyeon_Qwen2.5-0.5B-Instruct-SFT-DPO-1epoch_v1,32.60313037664168,6.12607291013818,26.4770574665035
JayHyeon_Qwen2.5-0.5B-Instruct-SFT-IRPO-1epoch_v1,33.08028437367363,6.622365326648162,26.457919047025467
JayHyeon_Qwen2.5-0.5B-Instruct-SFT-MDPO-1epoch_v1,32.61949089625076,6.129987166860655,26.489503729390105
JayHyeon_Qwen2.5-0.5B-SFT,31.207478976310743,4.4344753335124,26.773003642798344
JayHyeon_Qwen2.5-0.5B-SFT-1e-4,30.17092819749249,4.331493365022777,25.839434832469713
JayHyeon_Qwen2.5-0.5B-SFT-1e-4-2ep,31.722277977193365,5.650884333531393,26.07139364366197
JayHyeon_Qwen2.5-0.5B-SFT-1e-4-3ep,30.64261556890236,4.797235096058625,25.845380472843736
JayHyeon_Qwen2.5-0.5B-SFT-1e-4-5ep,31.044747322019184,4.784241393250257,26.26050592876893
JayHyeon_Qwen2.5-0.5B-SFT-1e-5,31.398602947692574,4.213683823190269,27.184919124502304
JayHyeon_Qwen2.5-0.5B-SFT-1e-5-2ep,32.24699194774388,5.619297426317974,26.627694521425905
JayHyeon_Qwen2.5-0.5B-SFT-1e-5-3ep,32.46811708242142,6.246296486215907,26.221820596205514
JayHyeon_Qwen2.5-0.5B-SFT-1e-5-5ep,32.59343389530942,6.5376144197820265,26.05581947552739
JayHyeon_Qwen2.5-0.5B-SFT-2e-4,29.355495872632286,3.114588111846371,26.240907760785916
JayHyeon_Qwen2.5-0.5B-SFT-2e-4-2ep,29.839616748934173,3.1994992498175416,26.64011749911663
JayHyeon_Qwen2.5-0.5B-SFT-2e-4-3ep,31.098751295332523,4.420916097586122,26.6778351977464
JayHyeon_Qwen2.5-0.5B-SFT-2e-4-5ep,29.364184498151758,3.069330255279086,26.29485424287267
JayHyeon_Qwen2.5-0.5B-SFT-2e-5,32.039686011670824,4.981848012762598,27.057837998908226
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep,32.171972708094806,5.7648020969838045,26.407170611111003
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPOP_3e-7-3ep_0alp_5lam,31.671815484837783,6.702479854955681,24.969335629882103
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPOP_5e-6-1ep_0alp_5lam,32.60038632940968,6.892109783030413,25.708276546379267
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPOP_5e-6-2ep_0alp_5lam,32.61540051256346,7.351407019428777,25.263993493134684
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPOP_5e-6-3ep_0alp_5lam,31.993315151350536,6.453776300474527,25.53953885087601
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPOP_5e-7-1ep_0alp_5lam,31.816042712158115,6.676263541946459,25.139779170211657
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPOP_5e-7-2ep_0alp_5lam,31.540803735825417,6.449024830632406,25.09177890519301
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPOP_5e-7-3ep_0alp_5lam,31.89717077702392,6.900838556122601,24.99633222090132
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_1e-6-1ep_0alp_0lam,31.671883869615403,6.330228534336109,25.341655335279295
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_1e-6-2ep_0alp_0lam,31.59533058861392,6.636386948995733,24.958943639618187
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_1e-6-3ep_0alp_0lam,31.419826948787826,6.317309144357895,25.10251780442993
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_1e-7-2ep_0alp_0lam,31.669680727454903,6.435274271047841,25.23440645640706
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_1e-7-3ep_0alp_0lam,31.73203727375064,6.3853505237711525,25.34668674997949
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_2e-6-1ep_0alp_0lam,31.976190985720272,6.402744874205392,25.57344611151488
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_2e-6-2ep_0alp_0lam,32.262707839652855,6.901808055033277,25.360899784619576
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_2e-6-3ep_0alp_0lam,32.291208173140106,7.002679365505716,25.28852880763439
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_3e-6-1ep_0alp_0lam,32.45368316159632,6.620615393798311,25.833067767798006
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_3e-6-2ep_0alp_0lam,32.242937615249275,6.780448413764288,25.462489201484985
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_3e-6-3ep_0alp_0lam,32.477052921998556,7.007125824454593,25.469927097543962
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_3e-7-3ep_0alp_0lam,31.806007750183348,6.671898931566538,25.13410881861681
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_5e-6-1ep_0alp_0lam,32.421844512358234,6.428288118900529,25.993556393457705
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_5e-6-2ep_0alp_0lam,32.24798177796032,6.992686975855793,25.255294802104526
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_5e-6-3ep_0alp_0lam,32.65200377687,7.221132822992211,25.430870953877793
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_5e-7_1ep_0alp_0lam,31.769116364415552,6.537585206076343,25.23153115833921
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_5e-7_2ep_0alp_0lam,31.6045450978746,6.56672292356821,25.03782217430639
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_5e-7_3ep_0alp_0lam,31.93544697854515,6.932125973677143,25.00332100486801
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_7e-7_1ep_0alp_0lam,31.784656431310545,6.4262889097800455,25.3583675215305
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_7e-7_2ep_0alp_0lam,31.728999974484314,6.4779954188677,25.251004555616614
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_7e-7_3ep_0alp_0lam,31.495666641150983,6.25191698749515,25.243749653655833
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_1e-7-1ep_1alp_0lam,32.11026993947844,6.714916509982989,25.395353429495454
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_1e-7-2ep_1alp_0lam,31.977736605157407,6.875548169039305,25.1021884361181
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_1e-7-3ep_1alp_0lam,32.2469830721268,7.08976945115946,25.157213620967344
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_3e-7-3ep_1alp_0lam,31.851323097977208,6.706365162503357,25.14495793547385
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_5e-6-1ep_1alp_0lam,31.79474145066817,6.3889454442355325,25.405796006432638
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_5e-6-2ep_1alp_0lam,32.59705145690442,7.489152117467992,25.107899339436425
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_5e-6-3ep_1alp_0lam,33.204616486918276,8.34016877070463,24.864447716213647
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_5e-7-1ep_1alp_0lam,31.785446978545153,6.5670715074462045,25.21837547109895
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_5e-7-2ep_1alp_0lam,31.67822100533442,6.6590467663473305,25.01917423898709
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_5e-7-3ep_1alp_0lam,31.906759818119813,6.800973005640612,25.105786812479202
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_0.5_1e-7-1ep_0alp_0lam,31.779941873624935,6.560842435908914,25.21909943771602
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_0.5_1e-7-2ep_0alp_0lam,31.78391594145879,6.524571656668756,25.259344284790036
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_0.5_1e-7-3ep_0alp_0lam,31.904280434381207,6.739192109111529,25.16508832526968
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_1e-6-3ep_0alp_0lam,31.647277641099674,6.42055719700361,25.226720444096063
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_1e-6_1ep_0alp_0lam,32.04166266783764,6.6874635150864,25.354199152751242
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_1e-6_2ep_0alp_0lam,31.857092866390822,6.553899558301251,25.303193308089572
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_2e-6-3ep_0alp_0lam,32.036868147289695,6.583344002745696,25.453524144543998
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_2e-6_1ep_0alp_0lam,32.128474090743104,6.560212045244278,25.568262045498827
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_2e-6_2ep_0alp_0lam,31.867127828365593,6.83074782881189,25.036379999553702
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_3e-6-1ep_0alp_0lam,32.13274785812292,6.204970976213926,25.927776881908994
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_3e-6-2ep_0alp_0lam,32.33765869452431,7.019682155967409,25.3179765385569
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_3e-6-3ep_0alp_0lam,32.55638228201855,7.0604011102157775,25.495981171802768
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_5e-6-1ep_0alp_0lam,32.520985580346014,6.715595621810369,25.805389958535645
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_5e-6-2ep_0alp_0lam,32.24479825736107,6.98474035276211,25.26005790459896
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_5e-6-3ep_0alp_0lam,32.78027492189594,7.363649162861492,25.416625759034446
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_5e-7-3ep_0alp_0lam,31.752113645211814,6.726276300474528,25.025837344737287
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_5e-7_1ep_0alp_0lam,31.89091360416723,6.708541946458948,25.182371657708284
