experiment_id,N_params_B,D_tokens_B,Q_score,val_loss,data_type,N,D,L_classic,censored
N1.0_D0500_Q0.4,1.0,500,0.4,1.0836,calibrated,1000000000.0,500000000000.0,2.261647152642233,False
N1.0_D0500_Q0.5,1.0,500,0.5,1.2157,calibrated,1000000000.0,500000000000.0,2.261647152642233,False
N1.0_D0500_Q0.6,1.0,500,0.6,1.4518,calibrated,1000000000.0,500000000000.0,2.261647152642233,False
N1.0_D0500_Q0.7,1.0,500,0.7,1.707,calibrated,1000000000.0,500000000000.0,2.261647152642233,False
N1.0_D0500_Q0.8,1.0,500,0.8,1.8739,calibrated,1000000000.0,500000000000.0,2.261647152642233,False
N1.0_D0500_Q0.9,1.0,500,0.9,2.0431,calibrated,1000000000.0,500000000000.0,2.261647152642233,False
N1.0_D0500_Q0.95,1.0,500,0.95,2.1733,calibrated,1000000000.0,500000000000.0,2.261647152642233,False
N1.0_D0500_Q1.0,1.0,500,1.0,2.2572,calibrated,1000000000.0,500000000000.0,2.261647152642233,False
N1.0_D1000_Q0.05,1.0,1000,0.05,0.5,calibrated,1000000000.0,1000000000000.0,2.2232530514278834,True
N1.0_D1000_Q0.1,1.0,1000,0.1,0.5,calibrated,1000000000.0,1000000000000.0,2.2232530514278834,True
N1.0_D1000_Q0.2,1.0,1000,0.2,0.6605,calibrated,1000000000.0,1000000000000.0,2.2232530514278834,False
N1.0_D1000_Q0.3,1.0,1000,0.3,0.8357,calibrated,1000000000.0,1000000000000.0,2.2232530514278834,False
N1.0_D1000_Q0.4,1.0,1000,0.4,1.0525,calibrated,1000000000.0,1000000000000.0,2.2232530514278834,False
N1.0_D1000_Q0.5,1.0,1000,0.5,1.2565,calibrated,1000000000.0,1000000000000.0,2.2232530514278834,False
N1.0_D1000_Q0.6,1.0,1000,0.6,1.407,calibrated,1000000000.0,1000000000000.0,2.2232530514278834,False
N1.0_D1000_Q0.7,1.0,1000,0.7,1.6907,calibrated,1000000000.0,1000000000000.0,2.2232530514278834,False
N1.0_D1000_Q0.8,1.0,1000,0.8,1.8615,calibrated,1000000000.0,1000000000000.0,2.2232530514278834,False
N1.0_D1000_Q0.9,1.0,1000,0.9,1.9758,calibrated,1000000000.0,1000000000000.0,2.2232530514278834,False
N1.0_D1000_Q0.95,1.0,1000,0.95,2.1305,calibrated,1000000000.0,1000000000000.0,2.2232530514278834,False
N1.0_D1000_Q1.0,1.0,1000,1.0,2.1409,calibrated,1000000000.0,1000000000000.0,2.2232530514278834,False
N1.0_D2000_Q0.05,1.0,2000,0.05,0.5,calibrated,1000000000.0,2000000000000.0,2.191633356024302,True
N1.0_D2000_Q0.1,1.0,2000,0.1,0.5,calibrated,1000000000.0,2000000000000.0,2.191633356024302,True
N1.0_D2000_Q0.2,1.0,2000,0.2,0.6467,calibrated,1000000000.0,2000000000000.0,2.191633356024302,False
N1.0_D2000_Q0.3,1.0,2000,0.3,0.8314,calibrated,1000000000.0,2000000000000.0,2.191633356024302,False
N1.0_D2000_Q0.4,1.0,2000,0.4,1.0295,calibrated,1000000000.0,2000000000000.0,2.191633356024302,False
N1.0_D2000_Q0.5,1.0,2000,0.5,1.2251,calibrated,1000000000.0,2000000000000.0,2.191633356024302,False
N1.0_D2000_Q0.6,1.0,2000,0.6,1.4304,calibrated,1000000000.0,2000000000000.0,2.191633356024302,False
N1.0_D2000_Q0.7,1.0,2000,0.7,1.5995,calibrated,1000000000.0,2000000000000.0,2.191633356024302,False
N1.0_D2000_Q0.8,1.0,2000,0.8,1.7725,calibrated,1000000000.0,2000000000000.0,2.191633356024302,False
N1.0_D2000_Q0.9,1.0,2000,0.9,2.027,calibrated,1000000000.0,2000000000000.0,2.191633356024302,False
N1.0_D2000_Q0.95,1.0,2000,0.95,2.0759,calibrated,1000000000.0,2000000000000.0,2.191633356024302,False
N1.0_D2000_Q1.0,1.0,2000,1.0,2.2081,calibrated,1000000000.0,2000000000000.0,2.191633356024302,False
N2.8_D0005_Q0.05,2.8,5,0.05,0.5,calibrated,2800000000.0,5000000000.0,2.729782895331478,True
N2.8_D0005_Q0.1,2.8,5,0.1,0.5,calibrated,2800000000.0,5000000000.0,2.729782895331478,True
N2.8_D0005_Q0.2,2.8,5,0.2,0.6798,calibrated,2800000000.0,5000000000.0,2.729782895331478,False
N2.8_D0005_Q0.3,2.8,5,0.3,0.9253,calibrated,2800000000.0,5000000000.0,2.729782895331478,False
N2.8_D0005_Q0.4,2.8,5,0.4,1.2039,calibrated,2800000000.0,5000000000.0,2.729782895331478,False
N2.8_D0005_Q0.5,2.8,5,0.5,1.4628,calibrated,2800000000.0,5000000000.0,2.729782895331478,False
N2.8_D0005_Q0.6,2.8,5,0.6,1.7229,calibrated,2800000000.0,5000000000.0,2.729782895331478,False
N2.8_D0005_Q0.7,2.8,5,0.7,2.0084,calibrated,2800000000.0,5000000000.0,2.729782895331478,False
N2.8_D0005_Q0.8,2.8,5,0.8,2.2056,calibrated,2800000000.0,5000000000.0,2.729782895331478,False
N2.8_D0005_Q0.9,2.8,5,0.9,2.4428,calibrated,2800000000.0,5000000000.0,2.729782895331478,False
N2.8_D0005_Q0.95,2.8,5,0.95,2.6201,calibrated,2800000000.0,5000000000.0,2.729782895331478,False
N2.8_D0005_Q1.0,2.8,5,1.0,2.721,calibrated,2800000000.0,5000000000.0,2.729782895331478,False
N2.8_D0010_Q0.05,2.8,10,0.05,0.5,calibrated,2800000000.0,10000000000.0,2.5903430423641236,True
N2.8_D0010_Q0.1,2.8,10,0.1,0.5,calibrated,2800000000.0,10000000000.0,2.5903430423641236,True
N2.8_D0010_Q0.2,2.8,10,0.2,0.6187,calibrated,2800000000.0,10000000000.0,2.5903430423641236,False
N2.8_D0010_Q0.3,2.8,10,0.3,0.8552,calibrated,2800000000.0,10000000000.0,2.5903430423641236,False
N2.8_D0010_Q0.4,2.8,10,0.4,1.1197,calibrated,2800000000.0,10000000000.0,2.5903430423641236,False
N2.8_D0010_Q0.5,2.8,10,0.5,1.3934,calibrated,2800000000.0,10000000000.0,2.5903430423641236,False
N2.8_D0010_Q0.6,2.8,10,0.6,1.6092,calibrated,2800000000.0,10000000000.0,2.5903430423641236,False
N2.8_D0010_Q0.7,2.8,10,0.7,1.8538,calibrated,2800000000.0,10000000000.0,2.5903430423641236,False
N2.8_D0010_Q0.8,2.8,10,0.8,2.1201,calibrated,2800000000.0,10000000000.0,2.5903430423641236,False
N2.8_D0010_Q0.9,2.8,10,0.9,2.3574,calibrated,2800000000.0,10000000000.0,2.5903430423641236,False
N2.8_D0010_Q0.95,2.8,10,0.95,2.4203,calibrated,2800000000.0,10000000000.0,2.5903430423641236,False
N2.8_D0010_Q1.0,2.8,10,1.0,2.5409,calibrated,2800000000.0,10000000000.0,2.5903430423641236,False
N2.8_D0020_Q0.05,2.8,20,0.05,0.5,calibrated,2800000000.0,20000000000.0,2.4755065039768134,True
N2.8_D0020_Q0.1,2.8,20,0.1,0.5,calibrated,2800000000.0,20000000000.0,2.4755065039768134,True
N2.8_D0020_Q0.2,2.8,20,0.2,0.623,calibrated,2800000000.0,20000000000.0,2.4755065039768134,False
N2.8_D0020_Q0.3,2.8,20,0.3,0.8308,calibrated,2800000000.0,20000000000.0,2.4755065039768134,False
N2.8_D0020_Q0.4,2.8,20,0.4,1.0678,calibrated,2800000000.0,20000000000.0,2.4755065039768134,False
N2.8_D0020_Q0.5,2.8,20,0.5,1.2966,calibrated,2800000000.0,20000000000.0,2.4755065039768134,False
N2.8_D0020_Q0.6,2.8,20,0.6,1.5279,calibrated,2800000000.0,20000000000.0,2.4755065039768134,False
N2.8_D0020_Q0.7,2.8,20,0.7,1.7488,calibrated,2800000000.0,20000000000.0,2.4755065039768134,False
N2.8_D0020_Q0.8,2.8,20,0.8,2.0341,calibrated,2800000000.0,20000000000.0,2.4755065039768134,False
N2.8_D0020_Q0.9,2.8,20,0.9,2.2362,calibrated,2800000000.0,20000000000.0,2.4755065039768134,False
N2.8_D0020_Q0.95,2.8,20,0.95,2.3457,calibrated,2800000000.0,20000000000.0,2.4755065039768134,False
N2.8_D0020_Q1.0,2.8,20,1.0,2.5073,calibrated,2800000000.0,20000000000.0,2.4755065039768134,False
N2.8_D0050_Q0.05,2.8,50,0.05,0.5,calibrated,2800000000.0,50000000000.0,2.3541899621361173,True
N2.8_D0050_Q0.1,2.8,50,0.1,0.5,calibrated,2800000000.0,50000000000.0,2.3541899621361173,True
N2.8_D0050_Q0.2,2.8,50,0.2,0.5815,calibrated,2800000000.0,50000000000.0,2.3541899621361173,False
N2.8_D0050_Q0.3,2.8,50,0.3,0.775,calibrated,2800000000.0,50000000000.0,2.3541899621361173,False
N2.8_D0050_Q0.4,2.8,50,0.4,1.0089,calibrated,2800000000.0,50000000000.0,2.3541899621361173,False
N2.8_D0050_Q0.5,2.8,50,0.5,1.2746,calibrated,2800000000.0,50000000000.0,2.3541899621361173,False
N2.8_D0050_Q0.6,2.8,50,0.6,1.457,calibrated,2800000000.0,50000000000.0,2.3541899621361173,False
N2.8_D0050_Q0.7,2.8,50,0.7,1.6925,calibrated,2800000000.0,50000000000.0,2.3541899621361173,False
N2.8_D0050_Q0.8,2.8,50,0.8,1.9293,calibrated,2800000000.0,50000000000.0,2.3541899621361173,False
N2.8_D0050_Q0.9,2.8,50,0.9,2.1407,calibrated,2800000000.0,50000000000.0,2.3541899621361173,False
N2.8_D0050_Q0.95,2.8,50,0.95,2.253,calibrated,2800000000.0,50000000000.0,2.3541899621361173,False
N2.8_D0050_Q1.0,2.8,50,1.0,2.3101,calibrated,2800000000.0,50000000000.0,2.3541899621361173,False
N2.8_D0100_Q0.05,2.8,100,0.05,0.5,calibrated,2800000000.0,100000000000.0,2.2810211994833116,True
N2.8_D0100_Q0.1,2.8,100,0.1,0.5,calibrated,2800000000.0,100000000000.0,2.2810211994833116,True
N2.8_D0100_Q0.2,2.8,100,0.2,0.5671,calibrated,2800000000.0,100000000000.0,2.2810211994833116,False
N2.8_D0100_Q0.3,2.8,100,0.3,0.7708,calibrated,2800000000.0,100000000000.0,2.2810211994833116,False
N2.8_D0100_Q0.4,2.8,100,0.4,0.9718,calibrated,2800000000.0,100000000000.0,2.2810211994833116,False
N2.8_D0100_Q0.5,2.8,100,0.5,1.1999,calibrated,2800000000.0,100000000000.0,2.2810211994833116,False
N2.8_D0100_Q0.6,2.8,100,0.6,1.4075,calibrated,2800000000.0,100000000000.0,2.2810211994833116,False
N2.8_D0100_Q0.7,2.8,100,0.7,1.6363,calibrated,2800000000.0,100000000000.0,2.2810211994833116,False
N2.8_D0100_Q0.8,2.8,100,0.8,1.8765,calibrated,2800000000.0,100000000000.0,2.2810211994833116,False
N2.8_D0100_Q0.9,2.8,100,0.9,2.0444,calibrated,2800000000.0,100000000000.0,2.2810211994833116,False
N2.8_D0100_Q0.95,2.8,100,0.95,2.1982,calibrated,2800000000.0,100000000000.0,2.2810211994833116,False
N2.8_D0100_Q1.0,2.8,100,1.0,2.2588,calibrated,2800000000.0,100000000000.0,2.2810211994833116,False
N2.8_D0150_Q0.05,2.8,150,0.05,0.5,calibrated,2800000000.0,150000000000.0,2.2443610886993675,True
N2.8_D0150_Q0.1,2.8,150,0.1,0.5,calibrated,2800000000.0,150000000000.0,2.2443610886993675,True
N2.8_D0150_Q0.2,2.8,150,0.2,0.543,calibrated,2800000000.0,150000000000.0,2.2443610886993675,False
N2.8_D0150_Q0.3,2.8,150,0.3,0.7457,calibrated,2800000000.0,150000000000.0,2.2443610886993675,False
N2.8_D0150_Q0.4,2.8,150,0.4,0.9557,calibrated,2800000000.0,150000000000.0,2.2443610886993675,False
N2.8_D0150_Q0.5,2.8,150,0.5,1.1935,calibrated,2800000000.0,150000000000.0,2.2443610886993675,False
N2.8_D0150_Q0.6,2.8,150,0.6,1.3479,calibrated,2800000000.0,150000000000.0,2.2443610886993675,False
N2.8_D0150_Q0.7,2.8,150,0.7,1.5964,calibrated,2800000000.0,150000000000.0,2.2443610886993675,False
N2.8_D0150_Q0.8,2.8,150,0.8,1.8407,calibrated,2800000000.0,150000000000.0,2.2443610886993675,False
N2.8_D0150_Q0.9,2.8,150,0.9,2.0695,calibrated,2800000000.0,150000000000.0,2.2443610886993675,False
N2.8_D0150_Q0.95,2.8,150,0.95,2.1192,calibrated,2800000000.0,150000000000.0,2.2443610886993675,False
N2.8_D0150_Q1.0,2.8,150,1.0,2.2385,calibrated,2800000000.0,150000000000.0,2.2443610886993675,False
N2.8_D0300_Q0.05,2.8,300,0.05,0.5,calibrated,2800000000.0,300000000000.0,2.1905709632556016,True
N2.8_D0300_Q0.1,2.8,300,0.1,0.5,calibrated,2800000000.0,300000000000.0,2.1905709632556016,True
N2.8_D0300_Q0.2,2.8,300,0.2,0.5456,calibrated,2800000000.0,300000000000.0,2.1905709632556016,False
N2.8_D0300_Q0.3,2.8,300,0.3,0.7388,calibrated,2800000000.0,300000000000.0,2.1905709632556016,False
N2.8_D0300_Q0.4,2.8,300,0.4,0.9673,calibrated,2800000000.0,300000000000.0,2.1905709632556016,False
N2.8_D0300_Q0.5,2.8,300,0.5,1.1519,calibrated,2800000000.0,300000000000.0,2.1905709632556016,False
N2.8_D0300_Q0.6,2.8,300,0.6,1.3023,calibrated,2800000000.0,300000000000.0,2.1905709632556016,False
N2.8_D0300_Q0.7,2.8,300,0.7,1.5956,calibrated,2800000000.0,300000000000.0,2.1905709632556016,False
N2.8_D0300_Q0.8,2.8,300,0.8,1.7798,calibrated,2800000000.0,300000000000.0,2.1905709632556016,False
N2.8_D0300_Q0.9,2.8,300,0.9,1.9735,calibrated,2800000000.0,300000000000.0,2.1905709632556016,False
N2.8_D0300_Q0.95,2.8,300,0.95,2.0528,calibrated,2800000000.0,300000000000.0,2.1905709632556016,False
N2.8_D0300_Q1.0,2.8,300,1.0,2.1322,calibrated,2800000000.0,300000000000.0,2.1905709632556016,False
N2.8_D0500_Q0.05,2.8,500,0.05,0.5,calibrated,2800000000.0,500000000000.0,2.157103766201326,True
N2.8_D0500_Q0.1,2.8,500,0.1,0.5,calibrated,2800000000.0,500000000000.0,2.157103766201326,True
N2.8_D0500_Q0.2,2.8,500,0.2,0.5387,calibrated,2800000000.0,500000000000.0,2.157103766201326,False
N2.8_D0500_Q0.3,2.8,500,0.3,0.7277,calibrated,2800000000.0,500000000000.0,2.157103766201326,False
N2.8_D0500_Q0.4,2.8,500,0.4,0.9045,calibrated,2800000000.0,500000000000.0,2.157103766201326,False
N2.8_D0500_Q0.5,2.8,500,0.5,1.16,calibrated,2800000000.0,500000000000.0,2.157103766201326,False
N2.8_D0500_Q0.6,2.8,500,0.6,1.3308,calibrated,2800000000.0,500000000000.0,2.157103766201326,False
N2.8_D0500_Q0.7,2.8,500,0.7,1.5099,calibrated,2800000000.0,500000000000.0,2.157103766201326,False
N2.8_D0500_Q0.8,2.8,500,0.8,1.7571,calibrated,2800000000.0,500000000000.0,2.157103766201326,False
N2.8_D0500_Q0.9,2.8,500,0.9,1.9167,calibrated,2800000000.0,500000000000.0,2.157103766201326,False
N2.8_D0500_Q0.95,2.8,500,0.95,2.0846,calibrated,2800000000.0,500000000000.0,2.157103766201326,False
N2.8_D0500_Q1.0,2.8,500,1.0,2.1517,calibrated,2800000000.0,500000000000.0,2.157103766201326,False
N2.8_D1000_Q0.05,2.8,1000,0.05,0.5,calibrated,2800000000.0,1000000000000.0,2.1187096649869765,True
N2.8_D1000_Q0.1,2.8,1000,0.1,0.5,calibrated,2800000000.0,1000000000000.0,2.1187096649869765,True
N2.8_D1000_Q0.2,2.8,1000,0.2,0.519,calibrated,2800000000.0,1000000000000.0,2.1187096649869765,False
N2.8_D1000_Q0.3,2.8,1000,0.3,0.7239,calibrated,2800000000.0,1000000000000.0,2.1187096649869765,False
N2.8_D1000_Q0.4,2.8,1000,0.4,0.8987,calibrated,2800000000.0,1000000000000.0,2.1187096649869765,False
N2.8_D1000_Q0.5,2.8,1000,0.5,1.1398,calibrated,2800000000.0,1000000000000.0,2.1187096649869765,False
N2.8_D1000_Q0.6,2.8,1000,0.6,1.3353,calibrated,2800000000.0,1000000000000.0,2.1187096649869765,False
N2.8_D1000_Q0.7,2.8,1000,0.7,1.5354,calibrated,2800000000.0,1000000000000.0,2.1187096649869765,False
N2.8_D1000_Q0.8,2.8,1000,0.8,1.6984,calibrated,2800000000.0,1000000000000.0,2.1187096649869765,False
N2.8_D1000_Q0.9,2.8,1000,0.9,1.9178,calibrated,2800000000.0,1000000000000.0,2.1187096649869765,False
N2.8_D1000_Q0.95,2.8,1000,0.95,2.0038,calibrated,2800000000.0,1000000000000.0,2.1187096649869765,False
N2.8_D1000_Q1.0,2.8,1000,1.0,2.1237,calibrated,2800000000.0,1000000000000.0,2.1187096649869765,False
N2.8_D2000_Q0.05,2.8,2000,0.05,0.5,calibrated,2800000000.0,2000000000000.0,2.087089969583395,True
N2.8_D2000_Q0.1,2.8,2000,0.1,0.5,calibrated,2800000000.0,2000000000000.0,2.087089969583395,True
N2.8_D2000_Q0.2,2.8,2000,0.2,0.5242,calibrated,2800000000.0,2000000000000.0,2.087089969583395,False
N2.8_D2000_Q0.3,2.8,2000,0.3,0.6887,calibrated,2800000000.0,2000000000000.0,2.087089969583395,False
N2.8_D2000_Q0.4,2.8,2000,0.4,0.9232,calibrated,2800000000.0,2000000000000.0,2.087089969583395,False
N2.8_D2000_Q0.5,2.8,2000,0.5,1.1045,calibrated,2800000000.0,2000000000000.0,2.087089969583395,False
N2.8_D2000_Q0.6,2.8,2000,0.6,1.2855,calibrated,2800000000.0,2000000000000.0,2.087089969583395,False
N2.8_D2000_Q0.7,2.8,2000,0.7,1.4788,calibrated,2800000000.0,2000000000000.0,2.087089969583395,False
N2.8_D2000_Q0.8,2.8,2000,0.8,1.6576,calibrated,2800000000.0,2000000000000.0,2.087089969583395,False
N2.8_D2000_Q0.9,2.8,2000,0.9,1.8775,calibrated,2800000000.0,2000000000000.0,2.087089969583395,False
N2.8_D2000_Q0.95,2.8,2000,0.95,1.8822,calibrated,2800000000.0,2000000000000.0,2.087089969583395,False
N2.8_D2000_Q1.0,2.8,2000,1.0,2.0839,calibrated,2800000000.0,2000000000000.0,2.087089969583395,False
N4.0_D0005_Q0.05,4.0,5,0.05,0.5,calibrated,4000000000.0,5000000000.0,2.7012994926306564,True
N4.0_D0005_Q0.1,4.0,5,0.1,0.5,calibrated,4000000000.0,5000000000.0,2.7012994926306564,True
N4.0_D0005_Q0.2,4.0,5,0.2,0.6084,calibrated,4000000000.0,5000000000.0,2.7012994926306564,False
N4.0_D0005_Q0.3,4.0,5,0.3,0.8843,calibrated,4000000000.0,5000000000.0,2.7012994926306564,False
N4.0_D0005_Q0.4,4.0,5,0.4,1.1447,calibrated,4000000000.0,5000000000.0,2.7012994926306564,False
N4.0_D0005_Q0.5,4.0,5,0.5,1.3943,calibrated,4000000000.0,5000000000.0,2.7012994926306564,False
N4.0_D0005_Q0.6,4.0,5,0.6,1.6246,calibrated,4000000000.0,5000000000.0,2.7012994926306564,False
N4.0_D0005_Q0.7,4.0,5,0.7,1.9244,calibrated,4000000000.0,5000000000.0,2.7012994926306564,False
N4.0_D0005_Q0.8,4.0,5,0.8,2.1965,calibrated,4000000000.0,5000000000.0,2.7012994926306564,False
N4.0_D0005_Q0.9,4.0,5,0.9,2.4512,calibrated,4000000000.0,5000000000.0,2.7012994926306564,False
N4.0_D0005_Q0.95,4.0,5,0.95,2.5824,calibrated,4000000000.0,5000000000.0,2.7012994926306564,False
N4.0_D0005_Q1.0,4.0,5,1.0,2.6973,calibrated,4000000000.0,5000000000.0,2.7012994926306564,False
N4.0_D0010_Q0.05,4.0,10,0.05,0.5,calibrated,4000000000.0,10000000000.0,2.561859639663302,True
N4.0_D0010_Q0.1,4.0,10,0.1,0.5,calibrated,4000000000.0,10000000000.0,2.561859639663302,True
N4.0_D0010_Q0.2,4.0,10,0.2,0.5947,calibrated,4000000000.0,10000000000.0,2.561859639663302,False
N4.0_D0010_Q0.3,4.0,10,0.3,0.8162,calibrated,4000000000.0,10000000000.0,2.561859639663302,False
N4.0_D0010_Q0.4,4.0,10,0.4,1.0969,calibrated,4000000000.0,10000000000.0,2.561859639663302,False
N4.0_D0010_Q0.5,4.0,10,0.5,1.319,calibrated,4000000000.0,10000000000.0,2.561859639663302,False
N4.0_D0010_Q0.6,4.0,10,0.6,1.5567,calibrated,4000000000.0,10000000000.0,2.561859639663302,False
N4.0_D0010_Q0.7,4.0,10,0.7,1.843,calibrated,4000000000.0,10000000000.0,2.561859639663302,False
N4.0_D0010_Q0.8,4.0,10,0.8,2.1045,calibrated,4000000000.0,10000000000.0,2.561859639663302,False
N4.0_D0010_Q0.9,4.0,10,0.9,2.3491,calibrated,4000000000.0,10000000000.0,2.561859639663302,False
N4.0_D0010_Q0.95,4.0,10,0.95,2.4433,calibrated,4000000000.0,10000000000.0,2.561859639663302,False
N4.0_D0010_Q1.0,4.0,10,1.0,2.4904,calibrated,4000000000.0,10000000000.0,2.561859639663302,False
N4.0_D0020_Q0.05,4.0,20,0.05,0.5,calibrated,4000000000.0,20000000000.0,2.4470231012759918,True
N4.0_D0020_Q0.1,4.0,20,0.1,0.5,calibrated,4000000000.0,20000000000.0,2.4470231012759918,True
N4.0_D0020_Q0.2,4.0,20,0.2,0.5655,calibrated,4000000000.0,20000000000.0,2.4470231012759918,False
N4.0_D0020_Q0.3,4.0,20,0.3,0.8094,calibrated,4000000000.0,20000000000.0,2.4470231012759918,False
N4.0_D0020_Q0.4,4.0,20,0.4,1.0284,calibrated,4000000000.0,20000000000.0,2.4470231012759918,False
N4.0_D0020_Q0.5,4.0,20,0.5,1.2902,calibrated,4000000000.0,20000000000.0,2.4470231012759918,False
N4.0_D0020_Q0.6,4.0,20,0.6,1.5025,calibrated,4000000000.0,20000000000.0,2.4470231012759918,False
N4.0_D0020_Q0.7,4.0,20,0.7,1.7203,calibrated,4000000000.0,20000000000.0,2.4470231012759918,False
N4.0_D0020_Q0.8,4.0,20,0.8,1.9253,calibrated,4000000000.0,20000000000.0,2.4470231012759918,False
N4.0_D0020_Q0.9,4.0,20,0.9,2.2398,calibrated,4000000000.0,20000000000.0,2.4470231012759918,False
N4.0_D0020_Q0.95,4.0,20,0.95,2.2806,calibrated,4000000000.0,20000000000.0,2.4470231012759918,False
N4.0_D0020_Q1.0,4.0,20,1.0,2.4139,calibrated,4000000000.0,20000000000.0,2.4470231012759918,False
N4.0_D0050_Q0.05,4.0,50,0.05,0.5,calibrated,4000000000.0,50000000000.0,2.3257065594352957,True
N4.0_D0050_Q0.1,4.0,50,0.1,0.5,calibrated,4000000000.0,50000000000.0,2.3257065594352957,True
N4.0_D0050_Q0.2,4.0,50,0.2,0.5298,calibrated,4000000000.0,50000000000.0,2.3257065594352957,False
N4.0_D0050_Q0.3,4.0,50,0.3,0.7483,calibrated,4000000000.0,50000000000.0,2.3257065594352957,False
N4.0_D0050_Q0.4,4.0,50,0.4,0.9837,calibrated,4000000000.0,50000000000.0,2.3257065594352957,False
N4.0_D0050_Q0.5,4.0,50,0.5,1.2097,calibrated,4000000000.0,50000000000.0,2.3257065594352957,False
N4.0_D0050_Q0.6,4.0,50,0.6,1.4472,calibrated,4000000000.0,50000000000.0,2.3257065594352957,False
N4.0_D0050_Q0.7,4.0,50,0.7,1.6591,calibrated,4000000000.0,50000000000.0,2.3257065594352957,False
N4.0_D0050_Q0.8,4.0,50,0.8,1.9213,calibrated,4000000000.0,50000000000.0,2.3257065594352957,False
N4.0_D0050_Q0.9,4.0,50,0.9,2.0499,calibrated,4000000000.0,50000000000.0,2.3257065594352957,False
N4.0_D0050_Q0.95,4.0,50,0.95,2.2424,calibrated,4000000000.0,50000000000.0,2.3257065594352957,False
N4.0_D0050_Q1.0,4.0,50,1.0,2.4043,calibrated,4000000000.0,50000000000.0,2.3257065594352957,False
N4.0_D0100_Q0.05,4.0,100,0.05,0.5,calibrated,4000000000.0,100000000000.0,2.25253779678249,True
N4.0_D0100_Q0.1,4.0,100,0.1,0.5,calibrated,4000000000.0,100000000000.0,2.25253779678249,True
N4.0_D0100_Q0.2,4.0,100,0.2,0.5116,calibrated,4000000000.0,100000000000.0,2.25253779678249,False
N4.0_D0100_Q0.3,4.0,100,0.3,0.722,calibrated,4000000000.0,100000000000.0,2.25253779678249,False
N4.0_D0100_Q0.4,4.0,100,0.4,0.9435,calibrated,4000000000.0,100000000000.0,2.25253779678249,False
N4.0_D0100_Q0.5,4.0,100,0.5,1.1487,calibrated,4000000000.0,100000000000.0,2.25253779678249,False
N4.0_D0100_Q0.6,4.0,100,0.6,1.3727,calibrated,4000000000.0,100000000000.0,2.25253779678249,False
N4.0_D0100_Q0.7,4.0,100,0.7,1.6045,calibrated,4000000000.0,100000000000.0,2.25253779678249,False
N4.0_D0100_Q0.8,4.0,100,0.8,1.8522,calibrated,4000000000.0,100000000000.0,2.25253779678249,False
N4.0_D0100_Q0.9,4.0,100,0.9,2.1002,calibrated,4000000000.0,100000000000.0,2.25253779678249,False
N4.0_D0100_Q0.95,4.0,100,0.95,2.1195,calibrated,4000000000.0,100000000000.0,2.25253779678249,False
N4.0_D0100_Q1.0,4.0,100,1.0,2.2786,calibrated,4000000000.0,100000000000.0,2.25253779678249,False
N4.0_D0150_Q0.05,4.0,150,0.05,0.5,calibrated,4000000000.0,150000000000.0,2.215877685998546,True
N4.0_D0150_Q0.1,4.0,150,0.1,0.5,calibrated,4000000000.0,150000000000.0,2.215877685998546,True
N4.0_D0150_Q0.2,4.0,150,0.2,0.519,calibrated,4000000000.0,150000000000.0,2.215877685998546,False
N4.0_D0150_Q0.3,4.0,150,0.3,0.706,calibrated,4000000000.0,150000000000.0,2.215877685998546,False
N4.0_D0150_Q0.4,4.0,150,0.4,0.9268,calibrated,4000000000.0,150000000000.0,2.215877685998546,False
N4.0_D0150_Q0.5,4.0,150,0.5,1.1676,calibrated,4000000000.0,150000000000.0,2.215877685998546,False
N4.0_D0150_Q0.6,4.0,150,0.6,1.3551,calibrated,4000000000.0,150000000000.0,2.215877685998546,False
N4.0_D0150_Q0.7,4.0,150,0.7,1.5337,calibrated,4000000000.0,150000000000.0,2.215877685998546,False
N4.0_D0150_Q0.8,4.0,150,0.8,1.7552,calibrated,4000000000.0,150000000000.0,2.215877685998546,False
N4.0_D0150_Q0.9,4.0,150,0.9,2.0344,calibrated,4000000000.0,150000000000.0,2.215877685998546,False
N4.0_D0150_Q0.95,4.0,150,0.95,2.1044,calibrated,4000000000.0,150000000000.0,2.215877685998546,False
N4.0_D0150_Q1.0,4.0,150,1.0,2.1522,calibrated,4000000000.0,150000000000.0,2.215877685998546,False
N4.0_D0300_Q0.05,4.0,300,0.05,0.5,calibrated,4000000000.0,300000000000.0,2.1620875605547796,True
N4.0_D0300_Q0.1,4.0,300,0.1,0.5,calibrated,4000000000.0,300000000000.0,2.1620875605547796,True
N4.0_D0300_Q0.2,4.0,300,0.2,0.5,calibrated,4000000000.0,300000000000.0,2.1620875605547796,True
N4.0_D0300_Q0.3,4.0,300,0.3,0.7051,calibrated,4000000000.0,300000000000.0,2.1620875605547796,False
N4.0_D0300_Q0.4,4.0,300,0.4,0.897,calibrated,4000000000.0,300000000000.0,2.1620875605547796,False
N4.0_D0300_Q0.5,4.0,300,0.5,1.1071,calibrated,4000000000.0,300000000000.0,2.1620875605547796,False
N4.0_D0300_Q0.6,4.0,300,0.6,1.3625,calibrated,4000000000.0,300000000000.0,2.1620875605547796,False
N4.0_D0300_Q0.7,4.0,300,0.7,1.5086,calibrated,4000000000.0,300000000000.0,2.1620875605547796,False
N4.0_D0300_Q0.8,4.0,300,0.8,1.7422,calibrated,4000000000.0,300000000000.0,2.1620875605547796,False
