id,domain,fineweb_edu,fluency_en,modernbert_cleanliness,modernbert_readability,modernbert_reasoning,modernbert_professionalism,dsir_books,dsir_wiki,dsir_math,qurater,ad_en,rps_doc_word_count,rps_doc_num_sentences,rps_doc_unigram_entropy,rps_doc_frac_unique_words,rps_doc_frac_no_alph_words,rps_doc_frac_chars_top_2gram,rps_doc_frac_chars_top_3gram,rps_lines_uppercase_letter_fraction,rps_lines_ending_with_terminal_punctution_mark,rps_lines_numerical_chars_fraction,rps_doc_mean_word_length,content_chars,content_latex_marks,content_digit_frac,content_alpha_frac
BkiUdm45qhDBYTWvJQ2a,github,2.2883989810943604,0.259765625,-0.23842366536458334,-0.062255859375,0.14728800455729166,-0.24593098958333334,-1650.42253946,-1643.78901787,-1509.35365342,-0.7486572265625,0.41015625,90.0,16.0,4.00961028,70.0,48.47428073234524,2.0,2.0,18.60756480891763,19.047619047619047,1.2609726164713377,6.666666666666667,1147,0,0.007846556233653008,0.5152571926765476
BkiUd-c5qdmDM09ejOL-,github,1.4391206502914429,0.236083984375,0.2581380208333333,0.013844807942708334,-0.01708984375,-0.175537109375,-12553.66615303,-12742.98072954,-11692.75213217,-2.329833984375,0.197265625,991.0,149.0,5.69775885,49.848637739656915,31.835242036377636,0.0,1.0,7.8235419346986195,11.494252873563218,2.6801818755873774,7.3612512613521695,10391,0,0.012799538061784237,0.30949860456163986
BkiUekzxK7Tt52mM-Zgf,github,0.8257657289505005,0.095703125,-0.4641927083333333,0.004984537760416667,0.10384114583333333,-0.21443684895833334,-757.95649853,-763.11423952,-737.93238028,-0.308349609375,0.29296875,42.0,3.0,3.02769629,57.14285714285714,21.16666666666667,6.0,0.0,20.762018331047003,9.090909090909092,0.0,11.261904761904763,600,0,0.0,0.7883333333333333
BkiUb9nxK0iCl4WD3POT,github,1.2523186206817627,0.24951171875,0.1571044921875,-0.09458160400390625,0.259765625,-0.06502278645833333,-6930.0820237,-7002.28851675,-6572.97056513,-3.16455078125,-0.03271484375,475.0,79.0,5.25108587,58.016877637130804,31.97697499007542,3.0,1.0,23.19457779901815,37.03703703703704,2.661306101022549,7.486315789473684,5038,4,0.02540690750297737,0.6758634378721715
BkiUdmE4dbjiVCB-Eam-,github,0.8121757507324219,0.29583740234375,0.6917317708333334,0.48876953125,0.09092203776041667,-0.15826416015625,-2653.93874091,-2617.76566868,-2556.62835524,-3.73095703125,0.1259765625,49.0,31.0,2.75959833,51.02040816326531,25.652450668364096,23.0,25.0,3.817119618936292,0.0,0.7986054563330498,24.020408163265305,1571,0,0.005728835136855506,0.743475493316359
BkiUamXxK7kjXIK5pLjx,github,0.9446557760238647,0.322021484375,-0.8576151529947916,-0.3712972005208333,0.08430989583333333,-0.013916015625,-234.38189659,-226.68375979,-235.76766164,0.2725830078125,0.22265625,17.0,2.0,2.75166662,94.11764705882352,27.02702702702703,0.0,0.0,42.077438771352064,38.46153846153847,0.0,6.352941176470588,148,0,0.0,0.7297297297297297
BkiUdzw4uzlgqF7nBG_N,github,2.092198371887207,-0.072265625,-0.44287109375,-0.2709147135416667,-0.22129313151041666,-0.1650390625,-10088.96808768,-10325.45178712,-8230.19349745,0.7003173828125,0.2138671875,1015.0,111.0,5.13541716,31.428571428571427,40.23497887251366,0.0,2.0,22.069385338399435,23.837209302325583,2.5280806280225,5.842364532019705,9703,0,0.00700814181181078,0.3259816551581985
BkiUdBA5qYVBMbjheGr2,github,0.9245550632476807,0.09326171875,0.11494954427083333,0.3175455729166667,0.4212239583333333,0.13631820678710938,-317.58425495,-310.64163174,-290.46810614,-2.093536376953125,0.232421875,11.0,3.0,2.27186851,90.9090909090909,36.15384615384616,0.0,0.0,30.38983657691444,28.57142857142857,2.3255813953488373,7.818181818181818,130,0,0.023076923076923078,0.6384615384615384
BkiUdl05qhLAB70I4C3Y,github,1.6009526252746582,0.0615234375,-0.12955729166666666,-0.025390625,0.025634765625,-0.1318359375,-8274.5858841,-8366.55677779,-7185.05364053,-0.9712753295898438,0.0439453125,562.0,147.0,5.2513704,51.68738898756661,44.989834446703455,0.0,0.0,17.300700001733734,17.99163179916318,2.076629791199857,7.617437722419929,6886,23,0.006534998547778101,0.4488817891373802
BkiUgSrxK7IDPV_IuqRg,github,1.0271525382995605,0.2803955078125,0.056477864583333336,0.126220703125,0.30859375,-0.16866048177083334,-1286.55019101,-1297.57864991,-1101.65556783,-0.8879241943359375,-0.108642578125,35.0,3.0,3.20858089,83.78378378378379,35.23489932885906,0.0,0.0,26.459895067827215,26.08695652173913,0.5210544765410189,16.8,894,6,0.005592841163310962,0.6498881431767338
BkiUbC825YjgKJqWI3rw,github,1.74885094165802,0.0762939453125,-0.0016276041666666667,-0.23036702473958334,-0.101104736328125,-0.22908528645833334,-6135.15871104,-6115.46372949,-5851.08584182,-1.4101104736328125,0.1376953125,250.0,27.0,4.89465867,65.60000000000001,28.878076702919287,0.0,0.0,15.957736288668947,17.105263157894736,1.1057062674020468,10.08,3494,0,0.01001717229536348,0.7112192329708071
BkiUdsjxK6wB9lIs9UPd,github,0.02692566066980362,0.2467041015625,-0.5577799479166666,0.016682942708333332,0.32763671875,-0.08780924479166667,-228.66108654,-228.12696383,-216.40734668,-0.47998046875,0.177734375,8.0,5.0,2.07944154,100.0,17.692307692307693,0.0,0.0,36.37566137566138,33.33333333333333,0.0,13.375,130,0,0.0,0.823076923076923
BkiUdrk5qWTBK286bnnZ,github,1.3687635660171509,0.37969970703125,-0.197509765625,0.14781697591145834,0.3125,-0.001190185546875,-1544.60125728,-1542.77762305,-1469.38194261,-0.0025634765625,0.328125,63.0,27.0,3.75244424,76.19047619047619,40.11916583912611,4.0,3.0,28.55759723436892,27.27272727272727,0.4094906712727127,9.634920634920634,1007,0,0.003972194637537239,0.5988083416087389
BkiUd7DxK1fBGwCLNWoo,github,0.8445413708686829,0.182373046875,-0.4620768229166667,-0.18440755208333334,-0.12027486165364583,-0.3723958333333333,-6067.50918212,-6064.60359924,-5582.50221034,-1.498046875,-0.0654296875,360.0,100.0,4.60494106,43.333333333333336,49.19431279620853,1.0,2.0,8.967554328521638,7.4074074074074066,0.5559020436927414,7.486111111111111,5275,2,0.002843601895734597,0.48322274881516586
BkiUd144ukPiEekATC3H,github,0.39857226610183716,0.239349365234375,-0.4693196614583333,0.2682291666666667,0.41015625,-0.06512451171875,-305.87631804,-305.80186079,-278.27481064,-0.177490234375,0.1376953125,14.0,3.0,2.16822349,71.42857142857143,34.602076124567475,17.0,0.0,17.2202380952381,13.333333333333334,0.0,13.5,289,0,0.0,0.6539792387543253
BkiUdfbxK1ThhBMLgkDQ,github,2.423227071762085,0.1617431640625,-0.22021484375,0.0026957194010416665,0.2806803385416667,0.06386311848958333,-410.1850676,-404.09151678,-393.42656928,0.240966796875,0.298828125,13.0,5.0,2.45831133,92.3076923076923,34.705882352941174,0.0,0.0,34.80720772120002,44.44444444444444,13.881876266167993,9.692307692307692,170,0,0.08823529411764706,0.6529411764705882
BkiUeBzxaJJQnK0WJqmK,github,2.1242918968200684,0.283782958984375,-0.2892252604166667,-0.25146484375,0.15608723958333334,-0.11165364583333333,-1989.5740473,-2031.73477338,-1923.37054411,0.3740234375,0.322265625,154.0,9.0,4.19293892,57.7922077922078,43.80108991825613,3.0,3.0,22.64812406134601,25.0,0.21541950113378683,5.37012987012987,1468,0,0.0013623978201634877,0.5619891008174387
BkiUeW7xK0zjCsHeb1eA,github,0.3578230142593384,0.28125,0.016520182291666668,-0.119140625,0.3824869791666667,-0.019694010416666668,-515.25813173,-522.26618545,-489.43045396,-1.860321044921875,0.12548828125,24.0,3.0,3.12029157,95.83333333333334,30.699088145896653,0.0,0.0,16.397076083469493,21.428571428571427,4.449648711943794,10.291666666666666,329,2,0.057750759878419454,0.6930091185410334
BkiUa-XxK7Ehm2ZQyvFa,github,1.967038631439209,0.0892333984375,-0.5833333333333334,-0.021769205729166668,-0.12329355875651042,-0.130859375,-2609.95283311,-2580.25668267,-2430.35371795,1.71417236328125,0.13232421875,157.0,10.0,4.2623073,56.05095541401274,29.885714285714286,1.0,5.0,22.877294946386836,17.307692307692307,0.0,7.8152866242038215,1750,0,0.0,0.7011428571428572
BkiUd3k5qg5A57oeA_4L,github,1.4839365482330322,0.3262939453125,-0.38916015625,-0.054931640625,0.030843098958333332,-0.2816569010416667,-2058.22833063,-2083.36802588,-2038.94367758,0.66845703125,0.18310546875,119.0,28.0,3.54932497,42.016806722689076,37.821482602118,3.0,14.0,21.200237072821615,20.833333333333336,0.20213577421815412,6.9411764705882355,1322,0,0.0030257186081694403,0.6217851739788199
BkiUdWU4uzlhfiRYFH6T,github,1.202155351638794,0.023681640625,-0.1680908203125,-0.20084635416666666,-0.10302734375,-0.18912760416666666,-15228.03326402,-15160.99605366,-14371.02248297,0.614990234375,0.275390625,577.0,229.0,4.07869064,20.27729636048527,36.822487963969564,3.0,4.0,31.3432269629308,26.599326599326602,0.594985163124261,14.161178509532062,12878,0,0.0017083398043174407,0.23800279546513434
BkiUd885qoYA2skZ5rB7,github,1.9173431396484375,0.24560546875,-0.24755859375,-0.20257568359375,-0.255645751953125,-0.0022786458333333335,-11166.60646477,-11149.61372728,-10567.25884501,1.7799072265625,0.3837890625,1167.0,180.0,5.49776772,41.816623821765205,41.28495299682654,1.0,0.0,16.816010858353053,25.229357798165136,0.7434569550429603,8.44987146529563,16701,0,0.0005388898868331237,0.18136638524639243
BkiUduE4ukPiEUwWDY-0,github,0.33474311232566833,0.329833984375,-0.462646484375,-0.5095926920572916,0.2630208333333333,-0.18548583984375,-393.30048911,-400.0571494,-383.5045807,-1.943115234375,0.18359375,22.0,2.0,3.02802907,95.45454545454545,26.89393939393939,0.0,0.0,32.78985028233649,37.5,1.5873015873015872,8.954545454545455,264,0,0.015151515151515152,0.7310606060606061
BkiUcs85qhDACrbibSAc,github,0.8468180894851685,-0.01171875,-0.2893880208333333,-0.009033203125,-0.0478515625,-0.2890625,-3681.72005154,-3719.26477799,-3343.70547227,-0.58642578125,-0.0078125,138.0,15.0,4.31040292,66.66666666666666,48.538961038961034,7.0,8.0,18.612180043623784,15.65217391304348,1.2822681475487427,11.659420289855072,3080,38,0.007792207792207792,0.5146103896103896
BkiUf_k5qhDClb2slffL,github,1.0292510986328125,0.29152965545654297,-0.17926025390625,0.039510091145833336,0.5514322916666666,-0.038167317708333336,-538.7889348,-543.0647791,-517.13547461,-0.7572021484375,0.3603515625,33.0,9.0,3.28646296,84.84848484848484,30.3951367781155,0.0,0.0,22.79728634567344,26.666666666666668,2.2058823529411766,7.03030303030303,329,0,0.00911854103343465,0.6960486322188449
BkiUdVE5qYVBP38sYDIe,github,1.585201382637024,0.1363525390625,-0.23697916666666666,-0.0341796875,0.020670572916666668,-0.19954427083333334,-8337.65008495,-8371.72393056,-7647.36614625,-0.43408203125,0.125,409.0,200.0,5.12206375,53.789731051344745,40.04868270332188,3.0,0.0,24.759537686884098,22.535211267605636,1.1082549942011914,10.317848410757946,6984,0,0.003006872852233677,0.43198739977090495
BkiUbOc5qsMAI07Ooz4w,github,0.9446274042129517,0.10906982421875,0.6256510416666666,0.15580240885416666,-0.1318359375,-0.023681640625,-20745.18742074,-20580.84805826,-19308.78100471,-4.21630859375,0.16357421875,846.0,111.0,5.12845355,40.44811320754717,44.28025290398471,0.0,0.0,3.9094602261297884,7.116104868913857,5.288991270926012,9.728132387706856,13602,64,0.02396706366710778,0.21820320541096896
BkiUbUQ5qsMAIwbUZvOx,github,1.1281108856201172,-0.0859375,-0.49212646484375,-0.12435404459635417,-0.07497151692708333,-0.16178385416666666,-8401.37357275,-8560.71631504,-7120.6491162,0.521728515625,0.2431640625,367.0,92.0,4.42889645,37.32970027247956,44.732370433305015,4.0,9.0,24.52881245755314,21.07843137254902,12.478623820766407,11.35149863760218,7062,0,0.03525913338997451,0.3940809968847352
BkiUfbTxaKgQX72adQaB,github,1.1702064275741577,0.353759765625,0.10005696614583333,0.15315755208333334,0.17643229166666666,-0.17513020833333334,-1110.36916605,-1102.35139649,-1092.87004404,-3.0216064453125,0.115234375,52.0,29.0,3.45778224,73.07692307692307,26.785714285714292,0.0,0.0,20.85111167012359,23.333333333333332,0.26013513513513514,11.865384615384615,840,0,0.002380952380952381,0.7321428571428571
BkiUdKM241xg-MA3n8JW,github,1.1335035562515259,0.110595703125,0.14973958333333334,0.047444661458333336,-0.03466796875,-0.20768229166666666,-6286.72027164,-6375.50203385,-5419.75090073,-0.72186279296875,-0.03662109375,250.0,10.0,4.33405765,44.4,34.219888192444515,1.0,3.0,21.675774824267567,17.989417989417987,0.04965243296921549,15.536,5903,97,0.0001694053870913095,0.564289344401152
BkiUbnU25V5hdn6rQJor,github,0.8729603290557861,0.2847900390625,-0.5908203125,-0.052815755208333336,0.0205078125,-0.1806640625,-6730.39879173,-6783.32614404,-6361.48884449,-1.25146484375,0.1298828125,328.0,179.0,4.9455845,57.3170731707317,48.59611231101512,3.0,2.0,8.96644287459189,8.173076923076923,1.4748027194211977,9.570121951219512,6019,14,0.007310184416015949,0.4185080578169131
BkiUfpvxK7IDPXIhoOcY,github,0.6342883110046387,0.1772918701171875,-0.361083984375,-0.054545084635416664,0.11848958333333333,-0.16587320963541666,-861.08128482,-847.38719353,-807.92139469,-0.91259765625,0.0859375,39.0,2.0,2.82610806,48.717948717948715,29.34579439252336,8.0,0.0,34.78415367560469,33.33333333333333,4.235351104248974,9.897435897435898,535,0,0.014953271028037384,0.7065420560747664
BkiUfYo5qhLBgmacwuJ6,github,1.1443742513656616,0.24566650390625,0.09724934895833333,-0.024216334025065105,-0.2721964518229167,0.0419921875,-11399.91571712,-11353.96101784,-10278.54130004,-1.052978515625,0.28466796875,861.0,160.0,5.53829444,48.89663182346109,39.61526130169927,1.0,0.0,12.197957470469168,8.266129032258064,1.3351933591729346,10.986062717770034,15595,14,0.0020519397242705997,0.21102917601795448
BkiUblHxK1yAga6JqaVV,github,1.9069323539733887,0.368682861328125,-0.2620391845703125,-0.263671875,0.1943359375,-0.173828125,-1396.88274179,-1409.24718031,-1337.12000394,-1.540740966796875,0.4150390625,88.0,17.0,4.01454381,70.45454545454545,43.61344537815126,3.0,5.0,16.787309804509054,23.88059701492537,2.816220238095238,7.784090909090909,1190,0,0.011764705882352941,0.5638655462184874
BkiUdi_xaKgQLBMQPMpP,github,0.5637876987457275,0.146484375,-0.287017822265625,0.1337890625,0.19856770833333334,-0.030110677083333332,-279.51466671,-280.45269937,-261.09925271,-0.23681640625,0.2958984375,10.0,3.0,2.30258509,100.0,48.64864864864865,0.0,0.0,13.586956521739129,12.5,0.0,5.7,111,0,0.0,0.5135135135135135
BkiUdZw5qsJBjnJ8-B-U,github,0.7680407762527466,0.2747993469238281,0.5302734375,0.21480305989583334,-0.07979329427083333,-0.0478515625,-31283.75475219,-31152.58445504,-28217.88316936,-3.0458984375,0.326171875,1906.0,324.0,5.58273614,27.38719832109129,42.23683072398582,1.0,2.0,18.026659472076968,17.483660130718953,7.362057931396772,7.490556138509969,23122,0,0.00942825015137099,0.129919557131736
BkiUfGrxK1yAga6Jtyyd,github,1.044588565826416,0.2701416015625,-0.4241536458333333,-0.06575520833333333,0.06778971354166667,-0.25262451171875,-1969.12491308,-1957.86294486,-1864.96001138,0.15478515625,0.22265625,74.0,33.0,3.51407685,56.75675675675676,33.51691581431943,4.0,6.0,19.517262585572485,27.586206896551722,1.5338755703004743,11.554054054054054,1271,0,0.007867820613690008,0.6648308418568056
BkiUdAE25V5iiy6RtaIQ,github,0.8835073113441467,0.187255859375,-0.24560546875,0.08524576822916667,-0.02044677734375,-0.10188802083333333,-4192.85759061,-4147.37469215,-3953.55379678,0.0189361572265625,0.248046875,223.0,85.0,4.55972228,53.81165919282511,34.353460159911776,3.0,5.0,33.56269635236625,32.47863247863248,0.39802245684598625,10.721973094170403,3627,0,0.0027570995312930797,0.6564653984008822
BkiUdRM5qoTAh9p00aWo,github,1.6992592811584473,0.31951904296875,-1.0475260416666667,-0.62872314453125,0.18815104166666666,-0.3380533854166667,-1358.54138393,-1406.86669058,-1292.39475749,2.862060546875,0.283203125,70.0,31.0,3.79785278,72.85714285714285,32.99101412066753,7.0,6.0,32.296745153403094,43.47826086956522,3.924352557165057,7.785714285714286,779,0,0.029525032092426188,0.6700898587933247
BkiUbeQ5qhLAB-QFurKg,github,0.8950295448303223,0.3017578125,-0.6612955729166666,0.032958984375,0.19661458333333334,-0.16227213541666666,-912.72318706,-911.39574857,-857.29356253,0.36328125,0.333984375,45.0,12.0,3.26570863,68.88888888888889,24.81598317560463,7.0,0.0,21.06554777875065,16.0,0.0,15.88888888888889,951,0,0.0,0.7518401682439537
BkiUbFg4eIfiUWJpLaLn,github,1.616689682006836,0.24481201171875,-0.033203125,0.031331380208333336,-0.05615234375,-0.3440755208333333,-6959.65039931,-7120.15892127,-6394.27187592,-1.5435791015625,0.3369140625,325.0,10.0,4.50931567,41.23076923076923,48.8169868554095,2.0,4.0,14.84630817164894,12.921348314606742,1.1021546044533381,7.926153846153846,4945,107,0.00910010111223458,0.511830131445905
BkiUfS3xK0wg05VB9XCP,github,0.5597221255302429,0.33013916015625,-0.09781901041666667,0.7535807291666666,0.2980143229166667,0.1494140625,-431.58867305,-436.04923339,-427.15025354,-0.5223388671875,0.255859375,15.0,1.0,2.04888283,60.0,20.264317180616743,6.0,0.0,19.777183600713013,18.181818181818183,0.0,12.066666666666666,227,0,0.0,0.7973568281938326
BkiUfJs5qhDCisszkFYf,github,1.1025536060333252,0.1572265625,-0.7359212239583334,-0.12548828125,0.130615234375,-0.2939453125,-1189.86579474,-1183.63653076,-1093.36570528,0.9755859375,0.447265625,95.0,8.0,3.93089023,63.1578947368421,31.143232588699078,4.0,0.0,16.34977864957482,25.0,0.0,5.515789473684211,761,0,0.0,0.6885676741130092
BkiUd3A5qoYA4xX7GPXu,github,1.2732758522033691,0.341552734375,0.5641276041666666,0.0579980214436849,-0.18058268229166666,-0.08056640625,-26216.37746198,-26344.67072181,-25831.97266652,-1.95751953125,0.15625,1435.0,196.0,5.18285153,29.895470383275264,36.44510139036446,5.0,4.0,3.39214294808498,13.544668587896252,4.215866475421841,9.69547038327526,21649,0,0.0035105547600351055,0.14568802254145688
BkiUd3M4ubnjosH9HzGW,github,1.429211139678955,0.3115234375,-0.14159138997395834,-0.160400390625,-0.14347330729166666,-0.15681966145833334,-144340.34579852,-149507.73373249,-132703.57331885,-0.09471893310546875,-0.03466796875,14536.0,3400.0,6.78825479,24.819594782126007,42.44026929339354,1.0,1.0,6.406123038133915,6.318681318681318,2.065988261778625,7.2352779306549255,173194,9,0.0008429853228171877,0.016940540665381018
BkiUdUA5qdmC92mfkrcn,github,1.4185936450958252,0.1376953125,-0.3121744791666667,-0.055013020833333336,-0.050130208333333336,-0.3291015625,-5068.75861485,-5013.2246495,-4701.69814321,-0.38427734375,0.328125,239.0,93.0,4.35697574,50.83333333333333,37.59312320916906,4.0,3.0,10.020882347936839,8.411214953271028,1.717857385114353,9.280334728033473,3490,0,0.010888252148997135,0.6243553008595989
BkiUcjvxK6-gDz87PU5H,github,1.4161171913146973,0.303955078125,-0.20402018229166666,-0.10270182291666667,-0.16398111979166666,-0.1630859375,-4758.78734124,-4755.10575287,-4347.20784714,1.27874755859375,0.359375,313.0,101.0,4.99472223,60.063897763578275,41.10072689511942,0.0,1.0,23.576453190613496,23.18840579710145,1.2082030601850755,9.220447284345047,4815,0,0.010384215991692628,0.5889927310488058
BkiUdkk4eIXgu4C77VWg,github,1.6179654598236084,0.278076171875,0.054524739583333336,-0.21622721354166666,-0.013834635416666666,-0.23710123697916666,-6750.81603519,-6870.02200666,-6593.91681547,-0.845703125,0.2587890625,727.0,85.0,5.09955243,41.32231404958678,26.418752203031374,3.0,0.0,22.873868931511275,23.015873015873016,0.8125044299062393,5.795048143053645,5674,2,0.004934790271413465,0.660028198801551
BkiUeYfxK7FjYEXSF7-N,github,1.1993944644927979,0.1488037109375,-0.11767578125,-0.051920572916666664,0.055013020833333336,-0.3309529622395833,-3074.98162674,-3128.82379182,-2859.1278382,-1.00946044921875,0.2529296875,187.0,57.0,4.41578933,58.288770053475936,40.4897245299519,2.0,4.0,17.668661217762054,17.391304347826086,0.0,7.278074866310161,2287,0,0.0,0.595102754700481
BkiUbm45qWTD6dLV6chA,github,0.48582103848457336,0.1959228515625,-0.3526611328125,0.21630859375,0.4134114583333333,-0.0020345052083333335,-364.27075038,-363.38943431,-341.2814935,-0.6251220703125,0.369140625,15.0,4.0,2.52321095,86.66666666666667,25.595238095238088,0.0,0.0,38.691514396456256,50.0,0.0,8.333333333333334,168,0,0.0,0.7440476190476191
BkiUgrTxK7IADIh7R0fM,github,1.24815034866333,0.290802001953125,-0.3472493489583333,0.16292317708333334,0.01220703125,-0.3169962565104167,-2300.49115089,-2291.4102895,-2048.00771406,-1.22076416015625,0.3857421875,107.0,22.0,3.59582812,50.467289719626166,69.06796906796907,5.0,5.0,7.3744831780419045,13.698630136986301,0.4002026342451875,7.130841121495327,2457,2,0.001221001221001221,0.3093203093203093
BkiUbL04eIfiUUIxjaRk,github,1.0909137725830078,0.18994140625,-0.24967447916666666,-0.013020833333333334,-0.041544596354166664,-0.15592447916666666,-7982.66673003,-8067.62472362,-7555.45025492,-0.608642578125,0.0673828125,414.0,250.0,4.89063132,49.275362318840585,31.11879160266257,3.0,5.0,23.30030187676105,19.196428571428573,1.338028210507294,13.178743961352657,7812,0,0.005120327700972862,0.4697900665642601
BkiUe8bxK7kjXIdHASWr,github,1.0710591077804565,-0.26611328125,-0.15909830729166666,0.012939453125,-0.036539713541666664,-0.140625,-7634.41492923,-7731.42352687,-6809.99437284,-0.21142578125,0.1650390625,227.0,35.0,4.49263114,54.18502202643172,44.87742407610684,4.0,4.0,20.54467682692882,18.421052631578945,2.165586631742537,13.497797356828194,5466,115,0.006403219904866447,0.508964507866813
BkiUdbk5qsBDH82z6ifs,github,0.7518632411956787,0.2392578125,-0.02978515625,0.3312174479166667,0.25,-0.18990071614583334,-982.58673735,-983.42924277,-883.44901389,-0.28515625,0.26171875,38.0,1.0,3.10642719,68.42105263157895,36.18538324420677,8.0,13.0,25.169069917858177,21.73913043478261,1.4088193998238976,9.578947368421053,561,10,0.0106951871657754,0.6381461675579323
BkiUc1k5qX_Bg0pzudOy,github,1.1513713598251343,0.3553924560546875,-0.4352213541666667,-0.24027506510416666,0.07195027669270833,-0.2682291666666667,-1907.17269141,-1937.13144962,-1767.59507261,0.33740234375,0.296875,89.0,33.0,3.41376549,47.19101123595505,40.35904255319149,2.0,3.0,25.39041504654781,20.0,0.0,10.07865168539326,1504,0,0.0,0.5964095744680851
BkiUdkbxK5YsWTJsPp-v,github,0.05476490408182144,0.3319091796875,1.0968424479166667,0.47314453125,0.4583333333333333,0.1533203125,-68.80043427,-69.69981063,-70.59213182,-2.037933349609375,0.19482421875,3.0,2.0,1.09861229,100.0,23.076923076923066,0.0,0.0,66.66666666666666,66.66666666666666,0.0,6.666666666666667,26,0,0.0,0.7692307692307693
BkiUd_jxaKPQounYE72k,github,1.0136854648590088,0.2900390625,-0.15852864583333334,0.42578125,0.373046875,-0.03955078125,-346.42535124,-342.49611219,-338.13060279,-0.183349609375,0.359375,13.0,5.0,2.3516733,84.61538461538461,38.983050847457626,0.0,0.0,26.439098998887655,25.0,1.7543859649122806,8.461538461538462,177,0,0.011299435028248588,0.6101694915254238
BkiUcSi6NNjgBvv4N8C_,github,1.0165427923202515,-0.03173828125,-0.3568115234375,-0.21766153971354166,-0.046061197916666664,-0.4541015625,-5714.04897679,-5705.31602535,-5317.24992726,-0.93896484375,-0.03662109375,317.0,116.0,4.17623454,35.646687697160885,30.341513643384246,3.0,5.0,26.968517500842182,18.367346938775512,0.3422503422503423,12.829652996845425,5827,0,0.0013729191693839025,0.5888107087695212
BkiUfgnxK6-gDw5AxeNY,github,1.001930832862854,0.280914306640625,0.6409505208333334,0.6100667317708334,0.33984375,-0.14298502604166666,-1214.56898289,-1215.38350828,-1140.19568215,-3.83740234375,0.1015625,47.0,15.0,3.43330566,74.46808510638297,39.14529914529915,3.0,0.0,17.93322703989088,16.0,1.6386875784293289,7.680851063829787,585,10,0.008547008547008548,0.6085470085470085
BkiUcY05qsNCPep75nmJ,github,0.8735723495483398,0.250030517578125,-0.20084635416666666,-0.12964884440104166,0.047200520833333336,-0.3148447672526042,-1594.00256062,-1642.90177386,-1602.269898,-1.7566986083984375,0.060546875,88.0,4.0,3.96906045,70.83333333333334,47.182506307821704,3.0,6.0,14.302479807034732,12.76595744680851,0.0,7.318181818181818,1189,5,0.0,0.5349032800672834
BkiUdz05qdmDGQAJYulI,github,0.8555288314819336,0.23046875,-0.3089192708333333,-0.15726725260416666,-0.10887654622395833,-0.1142578125,-7767.02424564,-7702.23201825,-7389.30988606,0.11431884765625,0.00390625,407.0,268.0,4.66800389,44.47174447174447,35.00786988457503,2.0,3.0,16.142898786363485,8.542713567839195,3.916028223612534,12.422604422604422,7624,0,0.007345225603357817,0.4556663168940189
BkiUdhs5qhLA8xWe_tPd,github,1.9453539848327637,0.2391357421875,-0.6546223958333334,-0.5292561848958334,-0.2552490234375,-0.18391927083333334,-4388.13278023,-4408.4371823,-3982.70703525,0.63037109375,0.3662109375,368.0,18.0,4.48626569,39.67391304347826,42.02161474888748,5.0,3.0,26.269331797148755,28.07017543859649,2.5953164867161025,5.0353260869565215,3146,0,0.009218054672600126,0.5797838525111252
BkiUfhvxK5YsWOzBD1uw,github,1.0475903749465942,0.1689453125,-0.009765625,-0.18082682291666666,0.2659505208333333,-0.1748046875,-3991.85674442,-4019.77632638,-3769.85614624,-0.47998046875,0.0859375,161.0,54.0,3.37797896,38.50931677018634,30.499428135722454,9.0,10.0,27.980094038441738,25.961538461538463,0.0,11.322981366459627,2623,0,0.0,0.6950057186427755
BkiUekXxK1yAga6JtOau,github,1.2144625186920166,0.318084716796875,-0.4373372395833333,-0.4293416341145833,-0.030598958333333332,-0.3287760416666667,-2824.29594234,-2856.04587329,-2640.67349122,-0.3076171875,0.087890625,152.0,22.0,4.45044439,69.73684210526315,40.97744360902256,2.0,3.0,4.439709996757258,8.108108108108109,5.407381448756725,6.625,1596,0,0.040726817042606514,0.5902255639097744
BkiUdso4eIXh8AOmA7KW,github,1.3672561645507812,0.18310546875,-0.2722981770833333,-0.020263671875,-0.0352783203125,-0.1416015625,-12661.44838763,-12632.80277595,-11619.63311924,-0.6524658203125,0.255859375,542.0,294.0,4.15400452,29.335793357933582,32.50580046403712,3.0,4.0,22.91392948534136,17.87878787878788,1.6860333570584598,10.972324723247233,8620,0,0.008816705336426913,0.39582366589327145
BkiUdU_xaKgQJFc-ikt-,github,0.7018588781356812,0.175872802734375,-0.3784993489583333,0.19759114583333334,0.3391927083333333,-0.06852213541666667,-739.82484682,-727.43388645,-703.55164189,-1.0673828125,0.2353515625,36.0,3.0,3.13085965,69.44444444444444,22.24000000000001,6.0,0.0,41.799424366799556,35.483870967741936,0.0,13.5,625,0,0.0,0.7776
BkiUdPTxK1yAgWt7-VAd,github,1.0683343410491943,0.18442726135253906,0.10465494791666667,-0.1746826171875,-0.1591924031575521,-0.10514322916666667,-18704.88005082,-18880.29226351,-16849.64003014,-2.00067138671875,0.216796875,1269.0,232.0,4.90465855,29.944838455476752,44.4387863356673,5.0,2.0,25.242586045863018,22.55813953488372,0.6361599101099645,10.662726556343578,23565,0,0.002249098238913643,0.13694037767876088
